0.0,0.2092,0.1853,0.6825,0.1645,0.0942,GO0004012@GO0015662@GO0005886@GO0045332@GO0030467@GO0006897@GO0006886
0.0,0.1003,0.1128,0.3254,0.029,0.0199,GO0003674@GO0005619@GO0030476
0.0,0.1275,0.1565,0.5952,0.0697,0.0334,GO0003723@GO0005840@GO0008150
0.0,0.1375,0.1312,0.6032,0.0557,0.0299,GO0003893@GO0008623@GO0008622@GO0006348@GO0006272@GO0006273
0.0,0.0587,0.0644,0.6746,0.0888,0.0523,GO0051015@GO0030674@GO0030479@GO0030482@GO0007121@GO0007015@GO0006897@GO0006970
0.0,0.1218,0.1876,0.5794,0.6449,0.5953,GO0003674@GO0009277@GO0008150
0.0,0.1189,0.1427,0.3968,0.075,0.0324,GO0003676@GO0000347@GO0016593@GO0006310@GO0006368@GO0000723@GO0006974@GO0006406
0.0,0.0774,0.0944,0.254,0.0588,0.0296,GO0005053@GO0005782@GO0005829@GO0007031@GO0006625
0.0,0.1132,0.1231,0.4762,0.0993,0.0395,GO0000149@GO0005886@GO0005934@GO0005935@GO0006906@GO0006904@GO0006887
0.0,0.1433,0.1346,0.4762,0.0902,0.0545,GO0005515@GO0000145@GO0005934@GO0005935@GO0000131@GO0007121@GO0006906@GO0006904@GO0000910@GO0006893
0.0,0.0731,0.0852,0.4841,0.1496,0.0549,GO0051082@GO0005737@GO0050821@GO0000161@GO0007103@GO0000074@GO0032872
0.0,0.1533,0.2094,0.6746,0.4145,0.1121,GO0003747@GO0018444@GO0005829@GO0000288@GO0006415
0.0,0.0831,0.0575,0.4286,0.0383,0.0116,GO0035004@GO0050516@GO0005634@GO0006525@GO0046854@GO0042493@GO0000122@GO0019220
0.0,0.0931,0.1093,0.3492,0.046,0.0259,GO0003712@GO0000124@GO0005671@GO0046695@GO0016573@GO0042493
0.0,0.1633,0.1991,0.4365,0.0706,0.0534,GO0016308@GO0005886@GO0045011@GO0030437
0.0,0.2206,0.122,0.5952,0.0577,0.0263,GO0005515@GO0005634@GO0006289@GO0000077@GO0045944
0.0,0.1562,0.2221,0.754,0.2891,0.1702,GO0003677@GO0000788@GO0006301@GO0006333
0.0,0.0387,0.0322,0.4048,0.0294,0.0168,GO0051082@GO0005739@GO0005743@GO0009060@GO0008535@GO0016485
0.0,0.0788,0.0806,0.6825,0.1136,0.0418,GO0003674@GO0005933@GO0005935@GO0007124
0.0,0.1103,0.122,0.4048,0.0325,0.0302,GO0051082@GO0005830@GO0005854@GO0051083
0.0,0.1261,0.0852,0.4365,0.0391,0.0166,GO0004694@GO0005830@GO0008652@GO0006468@GO0006446
0.0,0.0716,0.0725,0.619,0.0457,0.0207,GO0003674@GO0005575@GO0030846@GO0000335
0.0,0.1246,0.1438,0.3571,0.1182,0.0451,GO0005525@GO0005047@GO0005785@GO0005789@GO0006614
0.0,0.1347,0.1519,0.3571,0.0623,0.0385,GO0004349@GO0005737@GO0006561@GO0042254@GO0000723
0.0,0.0989,0.1335,0.4921,0.0733,0.0554,GO0003723@GO0005847@GO0005739@GO0006369@GO0006379@GO0006378
0.0,0.1834,0.214,0.5317,0.1894,0.0672,GO0019843@GO0005730@GO0000747@GO0000027@GO0042254
0.0,0.096,0.0794,0.5079,0.0329,0.0196,GO0004428@GO0005634@GO0006020
0.0,0.0831,0.0656,0.2778,0.0139,0.011,GO0032266@GO0010009@GO0005737@GO0006906@GO0006904@GO0006896
0.0,0.0387,0.0391,0.5317,0.0222,0.0174,GO0005515@GO0005778@GO0007031@GO0045046
0.0,0.2794,0.2451,0.6032,0.1068,0.0506,GO0005100@GO0004871@GO0005622@GO0007264@GO0030037
0.0,0.1562,0.2209,0.4524,0.0545,0.0412,GO0019948@GO0005634@GO0016925
0.0,0.0946,0.1162,0.2778,0.0197,0.0222,GO0003712@GO0000124@GO0046695@GO0000747@GO0016573@GO0001403@GO0007124@GO0030437
0.0,0.159,0.1335,0.4524,0.0532,0.0379,GO0016251@GO0005667@GO0000723@GO0000122
0.0,0.2178,0.4292,0.3254,0.0505,0.0481,GO0003674@GO0005634@GO0007131@GO0007047
0.0,0.351,0.4442,0.8095,0.485,0.335,GO0003735@GO0005843@GO0005739@GO0006412@GO0000723
0.0,0.1404,0.0967,0.5556,0.2078,0.1292,GO0004842@GO0005634@GO0005730@GO0000209@GO0006513@GO0006997@GO0007067@GO0006913@GO0008361
0.0,0.1461,0.1864,0.4921,0.0706,0.0424,GO0005088@GO0030008@GO0006888
0.0,0.3223,0.4074,0.6508,0.2824,0.1805,GO0003735@GO0005842@GO0006412
0.0,0.0931,0.0702,0.4048,0.0129,0.0151,GO0003723@GO0005844@GO0005737@GO0006878@GO0006417
0.0,0.1318,0.1243,0.4444,0.0501,0.0315,GO0015035@GO0003756@GO0005783@GO0006457
0.0,0.1318,0.1415,0.7063,0.0678,0.0293,GO0004596@GO0031417@GO0005737@GO0006474@GO0000723
0.0,0.0874,0.1128,0.3651,0.0328,0.022,GO0003674@GO0005575@GO0042493@GO0015824@GO0015840
0.0,0.1519,0.0875,0.6905,0.0723,0.0576,GO0015344@GO0016023@GO0005768@GO0006879@GO0015892
0.0,0.0845,0.0875,0.5,0.0568,0.0366,GO0004402@GO0005634@GO0005737@GO0016573
0.0,0.0874,0.1369,0.2857,0.0289,0.0202,GO0043014@GO0005575@GO0007023@GO0007024
0.0,0.0946,0.1197,0.6032,0.1142,0.0628,GO0004175@GO0019774@GO0005634@GO0006511@GO0030437@GO0006950
0.0,0.0688,0.0852,0.7698,0.1419,0.0654,GO0003674@GO0008541@GO0006511
0.0,0.3725,0.275,0.8571,0.201,0.1081,GO0003743@GO0005840@GO0005850@GO0043614@GO0006413
0.0,0.6318,0.504,0.6825,0.2182,0.156,GO0042624@GO0005840@GO0005634@GO0005737@GO0042254@GO0000056
0.0,0.1246,0.183,0.5,0.1275,0.0454,GO0008113@GO0005634@GO0005737@GO0006979
0.0,0.1891,0.1404,0.3968,0.0643,0.0412,GO0019888@GO0000164@GO0005977@GO0006470
0.0,0.0903,0.0012,0.6032,0.0282,0.013,GO0004451@GO0005575@GO0006097
0.0,0.4355,0.2957,0.6587,0.3157,0.1521,GO0004748@GO0005971@GO0005737@GO0006260@GO0000723
0.0,0.2321,0.2025,0.7063,0.0831,0.0346,GO0004725@GO0005737@GO0006470@GO0000750@GO0000173
0.0,0.1905,0.0967,0.5794,0.0582,0.0631,GO0003700@GO0005634@GO0006350@GO0000082
0.0,0.0702,0.1807,0.4603,0.0675,0.0388,GO0003674@GO0005575@GO0030437
0.0,0.1476,0.1047,0.6825,0.0543,0.0244,GO0004843@GO0005935@GO0000131@GO0016579
0.0,0.3825,0.2739,0.627,0.2996,0.0947,GO0005381@GO0005886@GO0006827
0.0,0.0831,0.1059,0.3651,0.0674,0.0367,GO0000217@GO0005634@GO0006325@GO0006368@GO0043631@GO0000122
0.0,0.159,0.1369,0.7302,0.0632,0.0325,GO0004810@GO0005634@GO0005739@GO0005759@GO0005737@GO0006400
0.0,0.0917,0.1047,0.3651,0.0325,0.0188,GO0003689@GO0005663@GO0005634@GO0006289@GO0007131@GO0000077
0.0,0.1777,0.2301,0.7143,0.4158,0.3213,GO0003677@GO0005515@GO0005634@GO0005977@GO0001402@GO0007265@GO0007124@GO0051436@GO0000077@GO0030437
0.0,0.0688,0.0564,0.1587,0.0052,0.0085,GO0005353@GO0005354@GO0005355@GO0015578@GO0005739@GO0005886@GO0008645
0.0,0.1848,0.1243,0.5397,0.0938,0.0436,GO0016789@GO0005783@GO0016021@GO0030433@GO0006505@GO0016050@GO0006888@GO0006621
0.0,0.1819,0.206,0.6111,0.222,0.1475,GO0004934@GO0005887@GO0030031@GO0000749
0.0,0.1089,0.1427,0.2778,0.0285,0.0243,GO0016887@GO0030014@GO0005737@GO0006355
0.0,0.0817,0.0806,0.1508,0.0121,0.0132,GO0004371@GO0005575@GO0019563@GO0006950
0.0,0.1332,0.1047,0.3571,0.0261,0.0184,GO0003674@GO0005575@GO0008150
0.0,0.1261,0.1864,0.746,0.0692,0.0555,GO0016887@GO0005830@GO0005829@GO0006448
0.0,0.0817,0.1036,0.3889,0.0626,0.0457,GO0004843@GO0005838@GO0016579
0.0,0.0129,0.0092,0.4127,0.0106,0.0135,GO0004373@GO0005739@GO0005737@GO0005978
0.0,0.0989,0.1093,0.2143,0.0117,0.0205,GO0003674@GO0005575@GO0008150
0.0,0.0946,0.1853,0.2381,0.0355,0.0269,GO0008094@GO0016586@GO0005634@GO0006303@GO0043044@GO0006368
0.0,0.0774,0.1116,0.6746,0.2368,0.1226,GO0004175@GO0019774@GO0006511
0.0,0.0659,0.0978,0.8095,0.1289,0.0675,GO0004175@GO0008541@GO0006511
0.0,0.1332,0.1047,0.4683,0.0469,0.0444,GO0016455@GO0000119@GO0006366@GO0000723@GO0042493
0.0,0.1261,0.1289,0.5635,0.0842,0.035,GO0004655@GO0005634@GO0005737@GO0006783
0.0,0.139,0.084,0.5159,0.0279,0.3623,GO0003743@GO0005840@GO0016281@GO0006413
0.0,0.3883,0.6249,0.5238,0.1258,0.0942,GO0004004@GO0005730@GO0006365@GO0000027
0.0,0.3223,0.2486,0.4127,0.0263,0.0319,GO0005198@GO0003723@GO0005643@GO0006388@GO0006999@GO0050000@GO0006607@GO0006608@GO0006609@GO0006610@GO0006611@GO0006406@GO0006407@GO0006408@GO0006409
0.0,0.1948,0.1438,0.4921,0.0668,0.0668,GO0004535@GO0031251@GO0005737@GO0006301@GO0031124
0.0,0.0917,0.0806,0.5476,0.0326,0.0319,GO0051082@GO0000139@GO0005829@GO0019898@GO0006461@GO0007033@GO0006896@GO0018987
0.0,0.1304,0.2474,0.7698,0.2644,0.0709,GO0000049@GO0017102@GO0005737@GO0006418@GO0006409
0.0,0.1691,0.2313,0.5714,0.1148,0.1155,GO0008143@GO0005634@GO0005737@GO0006378@GO0016973
0.0,0.1633,0.2359,0.4127,0.0738,0.039,GO0003674@GO0005681@GO0008150
0.0,0.1676,0.275,0.5714,0.1701,0.0929,GO0042602@GO0004107@GO0005737@GO0009073
0.0,0.1003,0.0794,0.5,0.0351,0.0157,GO0008094@GO0003916@GO0005634@GO0045003@GO0045002@GO0000722@GO0006338@GO0030491
0.0,0.086,0.1277,0.3016,0.0242,0.0149,GO0003706@GO0005634@GO0006367@GO0046688
0.0,0.0702,0.0449,0.4762,0.0771,0.034,GO0008174@GO0005575@GO0016556@GO0007126
0.0,0.1375,0.1358,0.746,0.1652,0.0855,GO0016944@GO0005658@GO0035101@GO0000790@GO0006368@GO0006367
0.0,0.139,0.0725,0.4524,0.0034,0.009,GO0016563@GO0016602@GO0005634@GO0006350@GO0006109
0.0,0.2364,0.3349,0.5794,0.1439,0.0924,GO0008262@GO0005635@GO0006611
0.0,0.192,0.2336,0.7143,0.1467,0.1171,GO0004818@GO0017102@GO0005737@GO0006424
0.0,0.1576,0.099,0.4365,0.0279,0.0153,GO0003674@GO0000795@GO0007129@GO0007130
0.0,0.1461,0.1473,0.6032,0.0737,0.0316,GO0000006@GO0005887@GO0006830
0.0,0.2278,0.214,0.6111,0.1213,0.0591,GO0000033@GO0005575@GO0006493
0.0,0.1275,0.1542,0.5,0.0561,0.0434,GO0004306@GO0005634@GO0005737@GO0006646
0.0,0.1074,0.107,0.5556,0.0517,0.0232,GO0004124@GO0005739@GO0005741@GO0008150
0.0,0.0487,0.0391,0.4762,0.0977,0.0469,GO0003867@GO0005622@GO0019740
0.0,0.2521,0.2221,0.4365,0.0381,0.0331,GO0008094@GO0016586@GO0006303@GO0043044@GO0006368
0.0,0.3395,0.298,0.6032,0.5821,0.2521,GO0004642@GO0005737@GO0006189
0.0,0.1461,0.1726,0.4683,0.1092,0.0595,GO0016944@GO0032044@GO0005634@GO0000776@GO0000784@GO0006342@GO0006368@GO0007059
0.0,0.2378,0.2992,0.5238,0.0971,0.0578,GO0000175@GO0000176@GO0000177@GO0006402@GO0006365
0.0,0.1103,0.0748,0.4841,0.0197,0.0161,GO0005097@GO0005625@GO0005737@GO0006886
0.0,0.1504,0.1669,0.4683,0.0627,0.0284,GO0005198@GO0005643@GO0006999@GO0006607@GO0006608@GO0006609@GO0006610@GO0006611@GO0006406@GO0006407@GO0006408@GO0006409
0.0,0.106,0.1243,0.3016,0.0245,0.0249,GO0004730@GO0005739@GO0005737@GO0006400@GO0001522
0.0,0.1132,0.1105,0.5317,0.0202,0.0122,GO0004672@GO0005515@GO0005634@GO0000778@GO0000780@GO0006468@GO0007094
0.0,0.1404,0.2152,0.5794,0.1881,0.0834,GO0005290@GO0005886@GO0006828@GO0015817
0.0,0.1074,0.1151,0.5317,0.037,0.042,GO0003674@GO0016020@GO0042493
0.0,0.0688,0.1105,0.5556,0.105,0.035,GO0003674@GO0005739@GO0008150
0.0,0.447,0.6214,0.6905,0.3145,0.4972,GO0003735@GO0005843@GO0006412@GO0000028
0.0,0.0931,0.0518,0.4603,0.0124,0.0431,GO0045118@GO0005886@GO0045117
0.0,0.1289,0.2278,0.6825,0.6551,0.055,GO0003674@GO0005634@GO0005934@GO0006075@GO0000723@GO0007047
0.0,0.0473,0.0633,0.5238,0.4544,0.0371,GO0003674@GO0005739@GO0005743@GO0006457@GO0001302@GO0045861
0.0,0.0702,0.0713,0.6587,0.05,0.034,GO0003674@GO0005838@GO0006508
0.0,0.0573,0.0449,0.4683,0.0134,0.0149,GO0003674@GO0005934@GO0005935@GO0043332@GO0000747@GO0001100
0.0,0.0917,0.153,0.6111,0.0478,0.036,GO0030276@GO0030479@GO0006897
0.0,0.0,0.0127,0.381,0.0105,0.0168,GO0017057@GO0005634@GO0005737@GO0005829@GO0009051
0.0,0.1261,0.0633,0.6746,0.1077,0.1036,GO0008408@GO0005634@GO0006396
0.0,0.3395,0.4327,0.5397,0.2245,0.0977,GO0051082@GO0005840@GO0005739@GO0005737@GO0006457@GO0006450
0.0,0.1476,0.1772,0.5635,0.0781,0.0358,GO0004674@GO0043332@GO0000131@GO0006468@GO0000750@GO0000282@GO0001403@GO0007124@GO0007096
0.0,0.3066,0.2198,0.5714,0.2479,0.1104,GO0004749@GO0005737@GO0000162@GO0000105@GO0006189@GO0006207@GO0006166@GO0042254@GO0000723@GO0008361
0.0,0.1304,0.168,0.5635,0.0479,0.0221,GO0003674@GO0005575@GO0000723
0.0,0.0745,0.0817,0.3175,0.008,0.0098,GO0016889@GO0000228@GO0042138
0.0,0.0602,0.0345,0.4127,0.0165,0.0157,GO0003723@GO0005737@GO0006279@GO0007131@GO0007126@GO0030435
0.0,0.0616,0.0311,0.4524,0.0387,0.0144,GO0004370@GO0005737@GO0006071
0.0,0.0673,0.1116,0.7063,0.0829,0.0388,GO0030515@GO0005730@GO0006365
0.0,0.0974,0.1047,0.3016,0.052,0.0281,GO0003674@GO0005739@GO0005741@GO0008150
0.0,0.0774,0.0863,0.4365,0.0281,0.0254,GO0008565@GO0030904@GO0005768@GO0042147
0.0,0.2178,0.107,0.4683,0.0006,0.0,GO0004827@GO0005840@GO0006418
0.0,0.1963,0.2819,0.3651,0.0823,0.0949,GO0003735@GO0005843@GO0006412@GO0000723
0.0,0.1017,0.1277,0.3413,0.2079,0.0225,GO0004003@GO0005724@GO0005657@GO0006260@GO0000002
0.0,0.086,0.0725,0.4524,0.2382,0.0352,GO0003674@GO0005737@GO0008150
0.0,0.2163,0.1738,0.5,0.1588,0.1085,GO0004177@GO0005634@GO0005737@GO0005977@GO0006508
0.0,0.1103,0.0656,0.5079,0.1457,0.0474,GO0005384@GO0016023@GO0005739@GO0006828
0.0,0.1905,0.0518,0.5,0.202,0.1175,GO0005507@GO0005829@GO0046688
0.0,0.0501,0.0598,0.5317,0.0601,0.0351,GO0003755@GO0005575@GO0008150
0.0,0.3438,0.3878,0.754,0.3433,0.1911,GO0051082@GO0005737@GO0006412@GO0006450
0.0,0.1676,0.1174,0.4127,0.0714,0.0545,GO0004004@GO0005730@GO0006365@GO0042254
0.0,0.1862,0.2336,0.5794,0.1154,0.085,GO0016765@GO0005737@GO0008612
0.0,0.1905,0.1922,0.7143,0.1813,0.0643,GO0000250@GO0005783@GO0005886@GO0005811@GO0006696
0.0,0.0874,0.069,0.5159,0.0479,0.0336,GO0003729@GO0005685@GO0000243@GO0000398@GO0006376
0.0,0.086,0.1036,0.6032,0.0418,0.0403,GO0003674@GO0016021@GO0045045
0.0,0.1304,0.1542,0.4127,0.0735,0.0452,GO0042292@GO0005737@GO0007114@GO0006464@GO0006979@GO0001403@GO0007124
0.0,0.3223,0.4684,0.5159,0.2846,0.1521,GO0003735@GO0005842@GO0006412
0.0,0.1218,0.1473,0.6587,0.1176,0.0669,GO0003674@GO0005789@GO0006038@GO0006457@GO0006888
0.0,0.0774,0.0852,0.5,0.1383,0.0583,GO0003677@GO0005634@GO0008150
0.0,0.1132,0.0909,0.5079,0.0555,0.0507,GO0003674@GO0005634@GO0005730@GO0000278@GO0007127@GO0007096
0.0,0.1519,0.0806,0.5238,0.0641,0.0539,GO0003674@GO0005634@GO0006302@GO0000335
0.0,0.0989,0.0909,0.3968,0.0137,0.0159,GO0003674@GO0000794@GO0042138@GO0007131
0.0,0.1862,0.2658,0.5794,0.944,0.8731,GO0004634@GO0000015@GO0005739@GO0005773@GO0005625@GO0006096@GO0006094@GO0032889
1.0,0.0874,0.0667,0.627,0.0157,0.1204,GO0004497@GO0005789@GO0006457
0.0,0.2149,0.1381,0.5,0.0551,0.0459,GO0004439@GO0004445@GO0005624@GO0046856@GO0048017@GO0006897@GO0007047
0.0,0.2006,0.1185,0.3968,0.0528,0.0247,GO0005485@GO0030134@GO0005789@GO0006888@GO0006890
0.0,0.0731,0.0898,0.4762,0.0291,0.0275,GO0008379@GO0005634@GO0006979@GO0030503
