0.4407,0.4753,0.372,0.3857,0.6011,0.737,0.678,0.6216,0.5859,0.4823,0.5654,0.3207,0.2668,0.4383,0.5814,0.2071,0.7505,0.3506,0.5277,0.4659,0.4167,0.4776,0.5089,0.5774,0.3701,0.5268,0.6106,0.453,0.3803,GO0016251@GO0000112@GO0005675@GO0006289@GO0000717@GO0006367@GO0007070
0.4794,0.5154,0.3384,0.4633,0.5399,0.6551,0.5521,0.5459,0.6366,0.5303,0.5817,0.5,0.4856,0.5432,0.6254,0.3344,0.6779,0.4985,0.5074,0.446,0.5957,0.5305,0.5125,0.5664,0.4656,0.4771,0.3584,0.5008,0.4986,GO0015149@GO0005575@GO0008645
0.5593,0.5031,0.3689,0.4837,0.6676,0.6377,0.6102,0.594,0.5493,0.5253,0.549,0.4448,0.3678,0.4907,0.4951,0.3098,0.6925,0.4192,0.5088,0.4574,0.5691,0.5049,0.4769,0.542,0.4638,0.5211,0.6195,0.5378,0.5684,GO0035004@GO0050516@GO0005634@GO0006525@GO0046854@GO0042493@GO0000122@GO0019220
0.4716,0.466,0.2713,0.5551,0.4016,0.3251,0.3971,0.555,0.6761,0.7348,0.7941,0.9,0.8534,0.6944,0.5993,0.1043,0.7099,0.5113,0.5345,0.4872,0.5319,0.6935,0.4306,0.615,0.3696,0.5578,0.469,0.6826,0.755,GO0004092@GO0005739@GO0005777@GO0005782@GO0009437
0.3943,0.4969,0.3933,0.602,0.5771,0.3598,0.3196,0.555,0.8423,0.8636,0.9248,0.8379,0.8918,0.75,0.4707,0.1334,0.7389,0.5024,0.5129,0.5142,0.4752,0.611,0.3772,0.6239,0.471,0.545,0.4115,0.6641,0.9801,GO0003987@GO0005739@GO0005829@GO0019654@GO0016573@GO0006085
0.2216,0.4259,0.2043,0.5408,0.4814,0.665,0.6174,0.4817,0.5831,0.6136,0.5556,0.3724,0.4327,0.5432,0.4935,0.2577,0.7534,0.428,0.5345,0.473,0.5408,0.6483,0.5285,0.6881,0.3804,0.4789,0.6195,0.4838,0.3989,GO0003677@GO0005634@GO0000722@GO0006348@GO0000077
0.3943,0.4259,0.2713,0.4694,0.5931,0.6551,0.6489,0.578,0.6225,0.5455,0.6438,0.4724,0.5721,0.5185,0.5489,0.181,0.6132,0.4535,0.4628,0.4844,0.5532,0.5265,0.4875,0.3717,0.25,0.3064,0.6637,0.3914,0.3832,GO0003674@GO0030897@GO0000329@GO0042144@GO0006904@GO0006895@GO0045324
0.6598,0.466,0.378,0.5531,0.6489,0.5806,0.5738,0.6193,0.738,0.5657,0.6634,0.6241,0.6635,0.6142,0.627,0.2546,0.7534,0.4505,0.521,0.4787,0.4681,0.446,0.6406,0.4004,0.5018,0.5138,0.9115,0.5963,0.4786,GO0004175@GO0016887@GO0008540@GO0005634@GO0006511
0.4974,0.463,0.2835,0.6102,0.6064,0.5955,0.6731,0.6881,0.7014,0.5934,0.6765,0.6069,0.6683,0.6019,0.513,0.2807,0.7137,0.4574,0.5034,0.3722,0.4911,0.4028,0.5872,0.458,0.3098,0.5927,0.6416,0.5578,0.4473,GO0004175@GO0008541@GO0005634@GO0006511
0.5464,0.4753,0.3628,0.5918,0.5319,0.5906,0.5787,0.5505,0.6563,0.5505,0.6928,0.6103,0.6178,0.5926,0.5358,0.1196,0.7408,0.3957,0.452,0.3295,0.4025,0.3635,0.605,0.385,0.2065,0.4018,0.7389,0.5254,0.4316,GO0004175@GO0019773@GO0006511@GO0030447
0.5541,0.4907,0.4482,0.5776,0.5027,0.6253,0.5617,0.6078,0.6056,0.5227,0.4869,0.4793,0.5409,0.4321,0.4805,0.1764,0.7466,0.4212,0.4533,0.3097,0.4167,0.2888,0.5996,0.4004,0.2337,0.411,0.7566,0.5131,0.4316,GO0004175@GO0019774@GO0005634@GO0006511@GO0030437@GO0006950
0.451,0.463,0.3232,0.4796,0.3723,0.5409,0.5085,0.4862,0.6423,0.5707,0.6144,0.6621,0.6538,0.608,0.3941,0.1702,0.7012,0.4456,0.5115,0.3849,0.4894,0.389,0.6139,0.4491,0.2572,0.3908,0.7345,0.4884,0.3305,GO0004175@GO0019774@GO0006511@GO0030437@GO0006950
0.4175,0.3148,0.3232,0.6143,0.492,0.5806,0.5206,0.4656,0.6085,0.5303,0.5359,0.4897,0.5793,0.3981,0.4381,0.0107,0.735,0.4486,0.5142,0.3906,0.5124,0.4676,0.6246,0.4779,0.3569,0.5413,0.7743,0.5254,0.4145,GO0004175@GO0019773@GO0005739@GO0005829@GO0006511
0.5747,0.5185,0.3598,0.6122,0.5638,0.6079,0.569,0.6009,0.662,0.5505,0.5882,0.5621,0.6298,0.5988,0.4479,0.1871,0.7195,0.4897,0.5697,0.4986,0.5443,0.5403,0.5854,0.4535,0.375,0.5908,0.8982,0.5824,0.4687,GO0004175@GO0008541@GO0006511
0.4485,0.4321,0.4177,0.4224,0.5053,0.6625,0.6368,0.6055,0.7915,0.6919,0.7908,0.6379,0.738,0.5864,0.4023,0.2423,0.6925,0.4084,0.4235,0.321,0.4911,0.446,0.6352,0.4004,0.3134,0.3303,0.8142,0.5085,0.3803,GO0031386@GO0005634@GO0005940@GO0016925
0.3995,0.4475,0.3598,0.3776,0.5452,0.6129,0.5617,0.4954,0.6085,0.553,0.6242,0.4207,0.5457,0.4444,0.5309,0.2868,0.6141,0.4643,0.5264,0.5511,0.5567,0.6778,0.5053,0.5774,0.462,0.5101,0.6283,0.5131,0.5185,GO0031202@GO0046540@GO0000398
0.3763,0.4753,0.4268,0.4837,0.516,0.531,0.4165,0.5367,0.5718,0.5985,0.5588,0.6069,0.649,0.4321,0.3648,0.3972,0.5638,0.5563,0.6022,0.5312,0.7074,0.5344,0.4964,0.5465,0.5091,0.5872,0.6947,0.4884,0.4786,GO0004489@GO0003735@GO0005762@GO0005739@GO0005737@GO0000097@GO0006555@GO0006412
0.6366,0.4846,0.5457,0.5367,0.5559,0.6228,0.4552,0.5413,0.6366,0.5578,0.5784,0.5241,0.5577,0.5309,0.4951,0.2025,0.7408,0.526,0.5832,0.554,0.5833,0.5521,0.5374,0.4735,0.3569,0.5688,0.6062,0.5085,0.4801,GO0003674@GO0005783@GO0042175@GO0030433
0.4845,0.463,0.4055,0.5163,0.7048,0.6973,0.6102,0.656,0.6676,0.5328,0.5817,0.5724,0.5457,0.5864,0.5342,0.3267,0.6054,0.4838,0.5697,0.5554,0.5993,0.5874,0.4181,0.5354,0.4076,0.5615,0.7788,0.5408,0.5057,GO0004571@GO0005783@GO0030433@GO0006487
0.6108,0.537,0.3872,0.4857,0.5319,0.6352,0.5085,0.5711,0.5493,0.5303,0.549,0.5897,0.6322,0.5586,0.6075,0.2423,0.647,0.5651,0.571,0.5142,0.5869,0.9666,0.4448,0.635,0.5036,0.4183,0.5177,0.641,0.641,GO0005057@GO0001400@GO0000750@GO0000767@GO0008277
0.6057,0.4753,0.3476,0.5408,0.6782,0.7047,0.6465,0.6537,0.7859,0.6692,0.7843,0.6448,0.8005,0.6574,0.5782,0.3144,0.6983,0.4927,0.5129,0.4943,0.5922,0.533,0.5498,0.385,0.3007,0.3743,0.5221,0.4653,0.4046,GO0005198@GO0005643@GO0006999@GO0006607@GO0006608@GO0006609@GO0006610@GO0006611@GO0006406@GO0006407@GO0006408@GO0006409
0.5258,0.4969,0.3689,0.4041,0.5319,0.6873,0.5787,0.5413,0.5493,0.4596,0.5882,0.4345,0.4928,0.3704,0.5651,0.4018,0.6286,0.4045,0.479,0.4972,0.4787,0.4892,0.4964,0.4978,0.3841,0.4349,0.5177,0.527,0.4815,GO0031202@GO0005739@GO0000372
0.5799,0.3827,0.3628,0.6449,0.6356,0.6377,0.6973,0.6606,0.7972,0.5758,0.7745,0.6345,0.6947,0.6543,0.5195,0.3696,0.6712,0.5064,0.5142,0.4673,0.578,0.5933,0.5391,0.4469,0.3351,0.6183,0.6814,0.433,0.4117,GO0003723@GO0005737@GO0008361
0.3763,0.4105,0.436,0.4918,0.5718,0.6998,0.6223,0.6972,0.6563,0.5253,0.5817,0.469,0.4904,0.429,0.5733,0.3804,0.5764,0.4123,0.5656,0.4034,0.5443,0.6483,0.5036,0.5752,0.5815,0.6495,0.7257,0.5485,0.4786,GO0000031@GO0005624@GO0006487@GO0007047
0.3789,0.463,0.3232,0.3531,0.4521,0.5757,0.4891,0.5826,0.5577,0.4268,0.4216,0.3759,0.4159,0.4691,0.4625,0.4095,0.6383,0.43,0.5183,0.4929,0.516,0.5737,0.4306,0.5398,0.4511,0.5028,0.677,0.4669,0.4217,GO0003700@GO0005634@GO0006350@GO0006808
0.3943,0.4846,0.2713,0.4163,0.5585,0.5906,0.5157,0.5252,0.5577,0.4773,0.4575,0.3517,0.4327,0.392,0.5472,0.4417,0.5967,0.4643,0.4966,0.5668,0.6277,0.5776,0.4342,0.646,0.4547,0.5376,0.6549,0.5223,0.5085,GO0005274@GO0016020@GO0015720
0.5825,0.5741,0.5366,0.449,0.6356,0.5533,0.5666,0.5711,0.6056,0.5505,0.6307,0.5483,0.726,0.6019,0.5407,0.4218,0.4807,0.4613,0.5332,0.5866,0.7429,0.5874,0.4448,0.531,0.4293,0.444,0.7699,0.4746,0.5285,GO0003942@GO0003991@GO0005739@GO0005759@GO0006526@GO0006592@GO0045449
0.4845,0.608,0.4939,0.4673,0.766,0.8263,0.8039,0.672,0.7521,0.5934,0.6784,0.5586,0.476,0.5401,0.5928,0.0107,0.3066,0.4554,0.4195,0.2116,0.3599,0.2888,0.5267,0.3606,0.346,0.2147,0.8142,0.3159,0.3405,GO0004354@GO0005634@GO0005737@GO0006537
0.4433,0.5154,0.439,0.4694,0.4574,0.5955,0.4939,0.5963,0.7014,0.5505,0.5131,0.6483,0.6322,0.5833,0.4691,0.2699,0.5445,0.4574,0.5386,0.4432,0.5248,0.5265,0.6566,0.4336,0.3804,0.444,0.792,0.5223,0.4245,GO0009003@GO0005787@GO0005783@GO0006465@GO0045047
0.6237,0.4753,0.4268,0.5102,0.7261,0.6253,0.6465,0.6468,0.7746,0.6212,0.7222,0.6069,0.6947,0.5957,0.4658,0.3006,0.4932,0.4613,0.429,0.4091,0.5319,0.4028,0.5552,0.5111,0.1703,0.3945,0.7345,0.473,0.5442,GO0016887@GO0051082@GO0005844@GO0005625@GO0006412@GO0051083@GO0006450
0.4768,0.4722,0.3841,0.5204,0.5904,0.7097,0.632,0.6606,0.6563,0.5227,0.5817,0.4862,0.5529,0.5185,0.5163,0.2117,0.5445,0.4456,0.5386,0.4034,0.5762,0.5815,0.5569,0.5199,0.1087,0.3394,0.6637,0.5285,0.4929,GO0005515@GO0005739@GO0030176@GO0030433@GO0045184
0.5052,0.4722,0.3049,0.5286,0.3883,0.6005,0.6029,0.6445,0.6563,0.5707,0.634,0.5586,0.6034,0.5679,0.4495,0.3374,0.5321,0.4398,0.5332,0.4134,0.4858,0.4912,0.6121,0.5575,0.3315,0.4826,0.6681,0.5316,0.4117,GO0008195@GO0000810@GO0000329@GO0006644@GO0007165
0.4794,0.4228,0.3476,0.3633,0.5319,0.6824,0.6174,0.555,0.6845,0.5985,0.6634,0.4793,0.6274,0.4043,0.5277,0.1871,0.6035,0.4721,0.4263,0.3821,0.4823,0.5147,0.5032,0.3075,0.5344,0.3486,0.654,0.453,0.3305,GO0016887@GO0005783@GO0005737@GO0016125@GO0045324@GO0045053
0.5619,0.5309,0.4573,0.4755,0.5931,0.5633,0.6247,0.6261,0.6563,0.6212,0.7974,0.6586,0.6226,0.5556,0.4935,0.408,0.4981,0.4427,0.4696,0.4616,0.578,0.4597,0.6014,0.4646,0.3551,0.5211,0.792,0.3313,0.4217,GO0000149@GO0030134@GO0005783@GO0005794@GO0006888
0.4304,0.5988,0.4268,0.4633,0.5505,0.6452,0.632,0.6216,0.693,0.6035,0.7647,0.6103,0.6394,0.4938,0.5896,0.25,0.6896,0.4486,0.4696,0.446,0.5177,0.6346,0.5943,0.4004,0.3007,0.4183,0.7434,0.3821,0.4202,GO0004169@GO0005783@GO0006493
0.5052,0.5679,0.5061,0.5163,0.7447,0.7643,0.6973,0.5826,0.7746,0.702,0.7288,0.6586,0.6683,0.7006,0.513,0.273,0.6074,0.4554,0.4465,0.4276,0.5266,0.501,0.6157,0.4712,0.3297,0.444,0.7611,0.3159,0.3063,GO0003985@GO0005829@GO0006696
0.4768,0.463,0.3872,0.5796,0.5053,0.6129,0.6998,0.695,0.8366,0.654,0.8627,0.631,0.6755,0.6389,0.3453,0.2546,0.6074,0.4701,0.5034,0.4815,0.6667,0.6405,0.6459,0.4735,0.1866,0.3578,0.6903,0.2173,0.2436,GO0003841@GO0005811@GO0030148
0.3943,0.5494,0.4482,0.4429,0.5027,0.67,0.707,0.7706,0.7183,0.6389,0.6895,0.6621,0.5168,0.5,0.3974,0.2577,0.5764,0.4554,0.5007,0.5142,0.6631,0.5344,0.5142,0.3628,0.2837,0.3853,0.792,0.2496,0.3333,GO0004169@GO0005789@GO0006493
0.5077,0.4846,0.3628,0.5122,0.6197,0.8139,0.7119,0.6766,0.6451,0.5101,0.6667,0.4862,0.5024,0.5093,0.5863,0.3344,0.6006,0.4016,0.4736,0.4162,0.4787,0.5344,0.6032,0.5376,0.3678,0.5853,0.7257,0.473,0.4103,GO0008311@GO0017005@GO0003906@GO0005634@GO0005739@GO0006284@GO0000723
0.366,0.4414,0.2866,0.449,0.583,0.6179,0.586,0.594,0.6873,0.5101,0.5817,0.4448,0.5529,0.534,0.4528,0.3896,0.5309,0.4927,0.5507,0.4375,0.5993,0.4951,0.5907,0.5243,0.1703,0.4624,0.7212,0.4622,0.2749,GO0000009@GO0005783@GO0006488
0.4046,0.4105,0.3476,0.4673,0.6569,0.6452,0.6053,0.6216,0.6535,0.5455,0.6765,0.5241,0.5493,0.5031,0.5244,0.388,0.5048,0.4192,0.4844,0.4304,0.5496,0.558,0.5374,0.4226,0.3406,0.4661,0.8097,0.5378,0.5,GO0003924@GO0005634@GO0005774@GO0031902@GO0005737@GO0006360@GO0006383@GO0000723@GO0006817
