0.3014,0.261,0.1665,0.2103,0.1114,0.2754,0.2044,0.2734,0.042,0.0632,0.25,GO0046933@GO0000276@GO0005739@GO0015986
0.0906,0.1026,0.0364,0.0512,0.025,0.1973,0.0838,0.0982,0.1054,0.0733,0.25,GO0005296@GO0005886@GO0006562@GO0015804
0.0587,0.048,0.0274,0.0548,0.0401,0.1573,0.0144,0.0179,0.0141,0.4684,0.75,GO0004843@GO0005741@GO0005737@GO0016579
0.0169,0.0243,0.013,0.0192,0.0166,0.0545,0.0305,0.0101,0.0092,0.1132,0.5,GO0004479@GO0005739@GO0006431@GO0006413
0.0322,0.071,0.0223,0.0161,0.0244,0.0425,0.0245,0.0316,0.0311,0.1456,1.0,GO0004723@GO0005955@GO0005737@GO0007047@GO0006873@GO0000754
0.0604,0.0797,0.0308,0.0202,0.0257,0.0908,0.0438,0.0252,0.0225,0.2725,1.0,GO0003677@GO0005575@GO0008150
0.0307,0.0615,0.0218,0.0114,0.0428,0.0458,0.0913,0.0531,0.0338,0.0476,0.2857,GO0004526@GO0000171@GO0000172@GO0005655@GO0006364@GO0006379@GO0008033
0.1238,0.097,0.0983,0.0692,0.1737,0.0748,0.1243,0.1477,0.0701,0.04,0.2,GO0000026@GO0005794@GO0000032@GO0006491@GO0006493
0.2548,0.3473,0.1361,0.0793,0.0867,0.2143,0.1145,0.0517,0.157,0.1562,0.4286,GO0015343@GO0016023@GO0005768@GO0005886@GO0009237@GO0006879@GO0015892
0.0251,0.0396,0.0185,0.0745,0.0426,0.2463,0.0224,0.0283,0.0211,0.175,1.0,GO0005486@GO0005774@GO0006906@GO0006896
0.2177,0.1046,0.0955,0.1206,0.0277,0.1993,0.1927,0.2066,0.0262,0.04,0.2,GO0046961@GO0000220@GO0005774@GO0007035@GO0007034
0.0426,0.0386,0.0123,0.023,0.0182,0.0759,0.0532,0.0456,0.0231,0.0667,0.3333,GO0015234@GO0005740@GO0030974
0.0704,0.092,0.0499,0.0379,0.0516,0.0747,0.0724,0.0953,0.0127,0.1131,0.5714,GO0004017@GO0016887@GO0042162@GO0003690@GO0005515@GO0030870@GO0005634@GO0005739@GO0042138@GO0000706@GO0000727@GO0006303@GO0000722@GO0007126
0.1886,0.1392,0.1009,0.1467,0.0713,0.405,0.1295,0.1536,0.0807,0.2855,1.0,GO0003674@GO0005575@GO0008150
0.0114,0.0057,0.0052,0.0128,0.0116,0.1527,0.0075,0.0047,0.0109,0.1667,0.3333,GO0017050@GO0005624@GO0005625@GO0006665@GO0019722@GO0009408
0.0184,0.0192,0.0203,0.0134,0.022,0.0458,0.0169,0.0171,0.0084,0.269,1.0,GO0004722@GO0005739@GO0005737@GO0000082
0.0754,0.0436,0.036,0.0689,0.0182,0.1381,0.0605,0.0386,0.0163,0.2333,0.6,GO0003682@GO0005678@GO0000790@GO0030466@GO0006357
0.0938,0.1572,0.069,0.0484,0.063,0.0253,0.0727,0.0261,0.0307,0.2558,1.0,GO0004634@GO0005575@GO0008150
0.0829,0.1424,0.0807,0.0348,0.022,0.0777,0.15,0.067,0.0175,0.12,0.2,GO0004652@GO0005847@GO0005654@GO0006378@GO0006406
0.053,0.1015,0.0524,0.1018,0.0667,0.3386,0.0922,0.1199,0.0256,0.1333,0.0,GO0005200@GO0005869@GO0007097
0.0648,0.0805,0.0493,0.0334,0.031,0.0801,0.1145,0.0346,0.0365,0.132,0.4,GO0003899@GO0005736@GO0006360@GO0000723@GO0008361
0.2413,0.1158,0.1278,0.1276,0.0464,0.2247,0.2435,0.206,0.0195,0.0947,1.0,GO0004028@GO0005737@GO0019483@GO0006598@GO0006081
0.0356,0.0444,0.0108,0.0515,0.0242,0.0997,0.0268,0.0131,0.0129,0.1278,0.3333,GO0005085@GO0005933@GO0031578@GO0007096@GO0042493@GO0016192
0.2233,0.1515,0.2169,0.167,0.2366,0.0785,0.0692,0.0432,0.0149,0.2286,0.2857,GO0016251@GO0000124@GO0046695@GO0005669@GO0016573@GO0006367@GO0000114
0.0826,0.0977,0.074,0.0596,0.0598,0.1117,0.0541,0.0196,0.0224,0.1784,0.9286,GO0003924@GO0030133@GO0005739@GO0005741@GO0030478@GO0000131@GO0007121@GO0007264@GO0006906@GO0007107@GO0031321@GO0000910@GO0006887@GO0006893
0.1114,0.0876,0.0489,0.06,0.0687,0.147,0.1091,0.0802,0.0202,0.2172,0.8,GO0004636@GO0005634@GO0005739@GO0005737@GO0008150
0.0612,0.0834,0.046,0.0457,0.0656,0.0964,0.0458,0.0848,0.0252,0.2,0.6,GO0015662@GO0005739@GO0005789@GO0006486@GO0006874
0.0443,0.0668,0.0457,0.0244,0.0584,0.0589,0.0435,0.0528,0.0241,0.2,0.625,GO0004674@GO0005739@GO0000139@GO0006468@GO0048017@GO0000723@GO0006623@GO0045053
0.0624,0.0559,0.0354,0.0523,0.0373,0.2224,0.0537,0.0434,0.0285,0.2014,1.0,GO0003704@GO0005634@GO0019740@GO0006357
0.076,0.0596,0.042,0.0412,0.096,0.0659,0.1033,0.137,0.0288,0.1625,1.0,GO0003755@GO0016020@GO0008150
0.4317,0.3832,0.4091,0.3581,0.5146,0.0233,0.2787,0.1347,0.0085,0.1392,1.0,GO0042623@GO0051082@GO0005739@GO0005737@GO0043248@GO0006458@GO0042026@GO0000723@GO0006950
0.2902,0.4035,0.2374,0.0907,0.3925,0.2874,0.4895,0.4168,0.1523,0.1632,0.5,GO0004657@GO0005739@GO0006537@GO0010133
0.0504,0.097,0.0363,0.0155,0.0323,0.1913,0.0867,0.0561,0.0136,0.2052,0.6,GO0005515@GO0030897@GO0000329@GO0000306@GO0042144@GO0000723@GO0006904@GO0042493@GO0006895@GO0045324
0.0578,0.087,0.0569,0.0355,0.0833,0.1607,0.0833,0.1063,0.0203,0.1896,1.0,GO0003674@GO0005575@GO0006629
0.1294,0.0992,0.042,0.0396,0.0201,0.2064,0.0853,0.0571,0.0183,0.0842,0.3333,GO0016156@GO0005739@GO0008152
0.1449,0.0377,0.0668,0.0508,0.0591,0.0737,0.0539,0.0255,0.0194,0.1878,1.0,GO0003714@GO0005634@GO0007535@GO0007532@GO0006357
0.0406,0.0359,0.0336,0.02,0.0456,0.1069,0.0391,0.029,0.0099,0.1056,0.2857,GO0008094@GO0003916@GO0005634@GO0000727@GO0007131@GO0030491@GO0045144
0.2128,0.1121,0.1431,0.1862,0.0353,0.3483,0.2094,0.1898,0.0255,0.1065,0.2857,GO0050072@GO0003729@GO0000932@GO0005634@GO0005737@GO0000290@GO0031087
0.0049,0.007,0.0042,0.0016,0.0068,0.0889,0.0079,0.0046,0.0088,0.2528,0.75,GO0003674@GO0005634@GO0016567@GO0006611
0.107,0.0569,0.0224,0.0445,0.0226,0.1387,0.0523,0.0514,0.0216,0.0303,0.1111,GO0000014@GO0000739@GO0000110@GO0005634@GO0000735@GO0000736@GO0006296@GO0000710@GO0006312
0.1043,0.1276,0.0683,0.0425,0.0807,0.0936,0.1609,0.1279,0.035,0.1421,0.6667,GO0004602@GO0004364@GO0005739@GO0005783@GO0005741@GO0006749
0.0725,0.1544,0.0281,0.0215,0.0327,0.4045,0.0803,0.0365,0.0282,0.1867,1.0,GO0015662@GO0005886@GO0006814
0.0985,0.0687,0.0496,0.0451,0.0528,0.0614,0.0492,0.0621,0.0387,0.0578,0.4,GO0003674@GO0005778@GO0019395@GO0007031@GO0016559
0.3634,0.3413,0.2113,0.1996,0.0952,0.464,0.2687,0.2804,0.1495,0.255,1.0,GO0003735@GO0003723@GO0005842@GO0006412
0.0493,0.0841,0.0454,0.0217,0.0627,0.1336,0.1471,0.0648,0.019,0.3036,0.1429,GO0005198@GO0005515@GO0005643@GO0006998@GO0006999@GO0006607@GO0006608@GO0006609@GO0006610@GO0006611@GO0006406@GO0006407@GO0006408@GO0006409
0.0885,0.0691,0.0579,0.0285,0.1601,0.1494,0.0943,0.0386,0.0091,0.0,0.0,GO0004175@GO0019773@GO0006511@GO0030447
0.1075,0.0811,0.0431,0.0381,0.0296,0.2765,0.059,0.0367,0.0152,0.1347,0.4,GO0004535@GO0031251@GO0005737@GO0006301@GO0031124
0.073,0.0962,0.0631,0.0557,0.0671,0.103,0.0299,0.0417,0.0095,0.2978,0.8,GO0003674@GO0000778@GO0005819@GO0030472@GO0007126
0.114,0.0454,0.0621,0.0585,0.021,0.0451,0.1034,0.0949,0.0257,0.2333,0.3333,GO0004888@GO0005624@GO0007266@GO0030036@GO0007047@GO0009408
0.0316,0.0738,0.0203,0.0265,0.0289,0.0746,0.0315,0.0098,0.0202,0.15,0.5,GO0051377@GO0005783@GO0005789@GO0006506
0.05,0.0574,0.0408,0.0268,0.0523,0.7006,0.0968,0.0638,0.0209,0.2025,0.6667,GO0004680@GO0005634@GO0005886@GO0006281@GO0000280@GO0007059@GO0042274@GO0007067@GO0007126
0.1368,0.2204,0.0878,0.039,0.1197,0.0364,0.1185,0.0397,0.0212,0.0667,0.3333,GO0016251@GO0005672@GO0006367
0.0247,0.022,0.0198,0.011,0.0423,0.0953,0.0759,0.0275,0.0645,0.1071,0.25,GO0003899@GO0005736@GO0006360@GO0042254
0.1007,0.0762,0.0415,0.0485,0.023,0.1781,0.1507,0.1241,0.0181,0.2178,0.4,GO0003674@GO0005643@GO0000778@GO0051312@GO0007094
0.2478,0.3909,0.1431,0.0427,0.1748,0.2269,0.1836,0.0496,0.0523,0.2,1.0,GO0003743@GO0005840@GO0006413
0.1062,0.0517,0.0435,0.0621,0.0273,0.6425,0.0406,0.0384,0.0237,0.1562,0.4286,GO0004871@GO0005834@GO0005886@GO0005937@GO0000750@GO0001403@GO0031684
0.0846,0.0658,0.0723,0.0494,0.0515,0.0546,0.0693,0.0642,0.0329,0.2,0.3333,GO0003729@GO0030530@GO0005634@GO0005737@GO0000184@GO0043488
0.0523,0.0533,0.0324,0.021,0.1173,0.0705,0.1066,0.0448,0.0146,0.3,1.0,GO0005485@GO0005783@GO0005789@GO0006906@GO0006890
0.0329,0.0286,0.0234,0.0166,0.0684,0.0671,0.0481,0.026,0.0169,0.24,0.5,GO0008320@GO0005643@GO0005737@GO0042493@GO0006606@GO0008361
0.0236,0.0184,0.0099,0.0168,0.0113,0.0845,0.0126,0.0083,0.0065,0.225,0.5,GO0003777@GO0005871@GO0005819@GO0005816@GO0005881@GO0030472@GO0000132@GO0000742@GO0000070@GO0007126
0.0405,0.0665,0.0367,0.0217,0.0537,0.0657,0.1292,0.049,0.0154,0.15,0.4286,GO0004439@GO0004445@GO0005624@GO0046856@GO0048017@GO0006897@GO0007047
0.0269,0.0444,0.0212,0.0126,0.0501,0.0599,0.0839,0.0627,0.0357,0.263,1.0,GO0003700@GO0005634@GO0006357
0.1412,0.093,0.0454,0.0545,0.0311,0.3328,0.0534,0.0442,0.0271,0.162,0.6667,GO0004427@GO0005739@GO0009060
0.0595,0.0449,0.0319,0.0491,0.0108,0.0694,0.0687,0.0538,0.0129,0.4296,1.0,GO0003674@GO0005783@GO0006890
0.0249,0.0223,0.0239,0.0196,0.0304,0.0369,0.0084,0.0158,0.0132,0.1314,0.8,GO0016407@GO0000790@GO0006260@GO0006281@GO0007064
0.2722,0.1391,0.1719,0.1295,0.2949,0.2241,0.2047,0.1493,0.0169,0.0714,1.0,GO0004614@GO0005829@GO0006008@GO0006010
0.0054,0.0051,0.0141,0.0132,0.0066,0.1227,0.008,0.0075,0.0116,0.2833,1.0,GO0003674@GO0005737@GO0008150
0.0736,0.0791,0.0609,0.0534,0.1026,0.0928,0.0615,0.0904,0.0132,0.16,0.4,GO0005543@GO0005933@GO0005935@GO0007266@GO0030468
0.2152,0.2887,0.1735,0.1182,0.386,0.0514,0.4088,0.2678,0.0925,0.2453,0.875,GO0003924@GO0005739@GO0005886@GO0007165@GO0007124@GO0030437@GO0001302@GO0008361
0.0834,0.0503,0.06,0.0526,0.0277,0.1013,0.026,0.0163,0.0226,0.1,0.25,GO0008194@GO0000506@GO0005783@GO0006506
0.1873,0.2571,0.0869,0.0421,0.0474,0.3967,0.1226,0.0505,0.1156,0.1684,0.75,GO0004816@GO0005524@GO0005737@GO0006421
0.0779,0.0587,0.0285,0.0381,0.0271,0.1513,0.035,0.0309,0.0155,0.2688,0.75,GO0003924@GO0005515@GO0005816@GO0007096
0.0341,0.0572,0.0279,0.0114,0.0513,0.1432,0.0523,0.0266,0.0112,0.1363,0.2222,GO0042800@GO0048188@GO0018027@GO0016571@GO0000183@GO0006348@GO0030466@GO0000723@GO0030437
0.0626,0.0423,0.0574,0.0807,0.0097,0.0659,0.0369,0.0337,0.044,0.2,0.5455,GO0004682@GO0005956@GO0006468@GO0030468@GO0006873@GO0000082@GO0000086@GO0006974@GO0000501@GO0006356@GO0006359
0.0902,0.0584,0.0272,0.0302,0.0164,0.0635,0.0496,0.0254,0.0084,0.2785,0.6667,GO0003674@GO0005575@GO0007131
0.1082,0.1512,0.0583,0.0574,0.0531,0.1144,0.1577,0.0696,0.0346,0.2547,0.6,GO0004672@GO0005935@GO0005737@GO0030036@GO0030100
0.0617,0.0525,0.0342,0.0394,0.0262,0.0658,0.0369,0.0451,0.0287,0.2588,1.0,GO0003674@GO0005624@GO0008150
0.2627,0.1989,0.1402,0.2242,0.3867,0.1887,0.4393,0.3349,0.0299,0.1077,0.4,GO0003986@GO0005739@GO0005829@GO0006083@GO0006084
0.1338,0.111,0.0561,0.0906,0.0156,0.1206,0.199,0.1636,0.0094,0.1472,1.0,GO0005471@GO0005739@GO0005743@GO0009060@GO0006839
0.0423,0.0581,0.0276,0.0187,0.024,0.1842,0.0371,0.0158,0.0275,0.1785,0.4,GO0004222@GO0008451@GO0005739@GO0005759@GO0006508
0.017,0.0346,0.0154,0.0074,0.0381,0.0802,0.0531,0.0177,0.0116,0.0958,1.0,GO0004190@GO0009277@GO0008150
0.2614,0.1521,0.113,0.1148,0.0648,0.2375,0.1377,0.1356,0.0215,0.1708,0.1667,GO0005198@GO0003779@GO0005740@GO0005885@GO0000001@GO0000147
0.122,0.159,0.0982,0.0721,0.1567,0.0931,0.1724,0.1692,0.0388,0.081,0.3333,GO0004129@GO0008270@GO0005751@GO0005739@GO0006123@GO0009060
0.0643,0.0678,0.0595,0.055,0.0519,0.2275,0.1119,0.038,0.0644,0.4333,0.8,GO0051082@GO0030176@GO0006457@GO0006865@GO0006888
0.0935,0.0728,0.0341,0.0415,0.0176,0.2154,0.1887,0.1815,0.0352,0.25,1.0,GO0000030@GO0005794@GO0006487@GO0007047
0.0211,0.0329,0.0228,0.0153,0.0499,0.0777,0.063,0.0263,0.0101,0.2317,0.8333,GO0003924@GO0004871@GO0005622@GO0007264@GO0030468@GO0007015
0.0499,0.0555,0.0221,0.0107,0.0515,0.1042,0.0727,0.017,0.032,0.181,0.1429,GO0000175@GO0003723@GO0000176@GO0000177@GO0006402@GO0006365@GO0042255
0.2029,0.2078,0.1393,0.1227,0.1472,0.0932,0.1415,0.1203,0.0344,0.1921,1.0,GO0003674@GO0009277@GO0008150
0.0863,0.0951,0.0922,0.0604,0.1385,0.0603,0.1642,0.089,0.0187,0.2381,0.8333,GO0004672@GO0005816@GO0005935@GO0006468@GO0007096@GO0000910
0.2888,0.2362,0.287,0.2822,0.0822,0.3448,0.5957,0.5021,0.1408,0.2,0.5,GO0004685@GO0005737@GO0006468@GO0007165
0.0049,0.0111,0.0115,0.004,0.0091,0.0912,0.0092,0.0047,0.0038,0.12,0.2,GO0008094@GO0003684@GO0000108@GO0000113@GO0000715
0.0615,0.0599,0.0489,0.0152,0.0849,0.0878,0.1072,0.0469,0.0242,0.3625,0.25,GO0016455@GO0000119@GO0006366@GO0000070
0.032,0.0037,0.0098,0.0135,0.0132,0.0439,0.0326,0.0151,0.0148,0.2588,1.0,GO0003674@GO0005624@GO0008150
0.2052,0.1736,0.0814,0.0815,0.0318,0.3234,0.2338,0.2456,0.1296,0.249,0.8,GO0004004@GO0005730@GO0006365@GO0000027@GO0042254
0.213,0.1043,0.0784,0.0987,0.0301,0.1077,0.1218,0.0729,0.0095,0.1684,0.5,GO0032266@GO0005737@GO0000407@GO0006623
0.0438,0.0537,0.0338,0.0218,0.0314,0.1123,0.066,0.0219,0.0156,0.1941,0.6667,GO0003674@GO0005886@GO0043200
0.1015,0.1474,0.042,0.0529,0.0361,0.338,0.1814,0.171,0.0152,0.0667,0.3333,GO0004169@GO0005789@GO0006493
0.0443,0.0643,0.0372,0.0185,0.0668,0.0485,0.083,0.0338,0.0284,0.2296,0.3333,GO0003674@GO0005838@GO0006508
0.1274,0.1608,0.1576,0.3099,0.1436,0.9148,0.2033,0.1673,0.0481,0.1632,0.5,GO0000773@GO0005739@GO0005783@GO0006656
0.0223,0.015,0.0114,0.03,0.0042,0.1825,0.0096,0.0,0.0036,0.1917,0.75,GO0015239@GO0005887@GO0042493@GO0015893
0.098,0.0587,0.0528,0.0468,0.1187,0.0199,0.0738,0.0777,0.0274,0.2333,0.3333,GO0030674@GO0005789@GO0006696
0.0047,0.0031,0.007,0.0062,0.0109,0.139,0.0073,0.0099,0.0096,0.1365,0.5,GO0008796@GO0005634@GO0005737@GO0009117
0.3392,0.3746,0.2011,0.0916,0.2993,0.2647,0.1899,0.0665,0.0209,0.15,0.5,GO0003723@GO0005844@GO0042175@GO0016071@GO0007126@GO0007088
0.1181,0.1286,0.0479,0.0513,0.03,0.2304,0.1579,0.107,0.0198,0.2756,1.0,GO0003674@GO0005739@GO0005737@GO0008150
0.0126,0.023,0.0069,0.009,0.0162,0.0937,0.0237,0.0129,0.0179,0.25,1.0,GO0000030@GO0005794@GO0006487@GO0007047
0.0617,0.0418,0.0304,0.049,0.0125,0.1891,0.0645,0.0505,0.0128,0.2237,0.75,GO0003924@GO0004871@GO0005622@GO0007264@GO0030468@GO0007017@GO0007015@GO0007047
0.0603,0.0688,0.0201,0.0221,0.0172,0.0518,0.0566,0.0331,0.0111,0.1509,0.3333,GO0004729@GO0005739@GO0006783
0.1296,0.1197,0.1064,0.0829,0.1402,0.1392,0.0715,0.1076,0.05,0.0822,0.5,GO0004190@GO0005199@GO0005886@GO0046658@GO0019538@GO0031505
0.1356,0.1049,0.0797,0.0861,0.0454,0.1106,0.0484,0.035,0.0167,0.1581,0.4286,GO0003729@GO0032473@GO0005737@GO0009060@GO0000288@GO0007005@GO0051646
0.1365,0.1842,0.0847,0.0624,0.0503,0.1375,0.0958,0.0615,0.1104,0.2733,1.0,GO0003735@GO0005842@GO0006412
0.0423,0.0854,0.0285,0.0145,0.0721,0.1632,0.0836,0.0324,0.047,0.1365,1.0,GO0015171@GO0005739@GO0005886@GO0006865
0.0476,0.0787,0.0347,0.0242,0.0404,0.0948,0.083,0.0668,0.0215,0.2855,1.0,GO0003674@GO0005575@GO0008150
0.0272,0.0314,0.0211,0.0098,0.0399,0.0819,0.0484,0.0267,0.0163,0.2222,1.0,GO0042626@GO0016020@GO0006810
0.0207,0.0336,0.0144,0.0275,0.0168,0.0817,0.0224,0.022,0.0058,0.207,0.5,GO0003674@GO0005634@GO0042138@GO0007131
0.1094,0.088,0.0549,0.0968,0.0325,0.1293,0.0965,0.1432,0.0535,0.191,1.0,GO0003850@GO0005634@GO0005737@GO0006006@GO0030433@GO0006950
0.2305,0.2432,0.1482,0.0697,0.2156,0.0979,0.2709,0.1387,0.0207,0.1005,0.6,GO0005342@GO0005478@GO0005739@GO0005743@GO0006839
0.1143,0.1831,0.1309,0.1213,0.1096,0.2582,0.1149,0.0984,0.4173,0.1964,0.75,GO0004743@GO0005829@GO0006096@GO0006090
0.0466,0.0351,0.0173,0.0179,0.0215,0.2885,0.0909,0.0539,0.0172,0.1214,1.0,GO0004067@GO0005622@GO0005829@GO0006530
0.0428,0.0563,0.0346,0.023,0.0593,0.0403,0.0457,0.0438,0.0142,0.2208,0.3333,GO0003684@GO0005515@GO0000228@GO0007004@GO0000077@GO0045184
0.0441,0.0946,0.0618,0.0387,0.0997,0.1953,0.1352,0.0565,0.0145,0.1632,0.75,GO0008028@GO0005739@GO0016020@GO0006810
0.0805,0.0619,0.0279,0.0349,0.0171,0.1276,0.0403,0.0373,0.0122,0.1167,0.2222,GO0003677@GO0005662@GO0000781@GO0006269@GO0000724@GO0006289@GO0006301@GO0006271@GO0006268
0.1052,0.0827,0.0338,0.0391,0.0172,0.1138,0.0885,0.0676,0.0099,0.3,0.25,GO0008487@GO0005741@GO0030176@GO0007323
0.1246,0.2025,0.1095,0.0549,0.1807,0.2393,0.1323,0.0487,0.0191,0.1848,0.5,GO0008143@GO0005634@GO0030847@GO0006357
0.3004,0.1681,0.0924,0.1121,0.0586,0.6675,0.1581,0.1292,0.0289,0.2185,0.8333,GO0005515@GO0005634@GO0030479@GO0005737@GO0030042@GO0006970
