0.726	0.698	0.954	0.026	0.359	0.766	0.205	0.931	0.848	0.088	0.849	0.316	0.136	0.214	0.822	0.975	0.151
0.283	0.911	0.842	0.051	0.064	0.921	0.04	0.189	0.188	0.609	0.923	0.011	0.641	0.571	0.092	0.269	0.613
0.406	0.383	0.203	0.095	0.2	0.761	0.794	0.432	0.797	0.928	0.82	0.197	0.359	0.178	0.177	0.33	0.459
0.714	0.879	0.505	0.303	0.208	0.201	0.034	0.713	0.836	0.668	0.47	0.198	0.445	0.989	0.238	0.752	0.736
0.577	0.272	0.053	0.595	0.965	0.618	0.352	0.767	0.355	0.437	0.693	0.088	0.457	0.625	0.015	0.394	0.036
0.544	0.375	0.054	0.835	0.989	0.751	0.78	0.071	0.562	0.857	0.016	0.327	0.096	0.966	0.734	0.431	0.626
0.018	0.906	0.915	0.671	0.145	0.273	0.698	0.295	0.356	0.29	0.94	0.443	0.305	0.277	0.416	0.606	0.944
0.888	0.327	0.712	0.416	0.971	0.223	0.458	0.679	0.773	0.565	0.012	0.249	0.239	0.532	0.135	0.903	0.847
0.844	0.26	0.354	0.99	0.773	0.03	0.731	0.476	0.976	0.112	0.132	0.074	0.487	0.842	0.671	0.376	0.026
0.409	0.205	0.486	0.757	0.828	0.354	0.127	0.76	0.925	0.539	0.847	0.79	0.896	0.478	0.922	0.338	0.813
0.029	0.389	0.62	0.578	0.275	0.427	0.871	0.447	0.506	0.951	0.251	0.218	0.102	0.839	0.755	0.573	0.36
0.711	0.715	0.882	0.976	0.535	0.916	0.947	0.261	0.643	0.849	0.832	0.14	0.905	0.36	0.891	0.656	0.945
0.786	0.582	0.993	0.242	0.684	0.438	0.021	0.918	0.452	0.86	0.96	0.795	0.426	0.991	0.063	0.04	0.563
0.015	0.141	0.359	0.412	0.676	0.336	0.217	0.915	0.667	0.82	0.007	0.488	0.814	0.972	0.46	0.972	0.666
0.161	0.819	0.285	0.178	0.488	0.463	0.029	0.643	0.676	0.752	0.904	0.981	0.877	0.827	0.462	0.714	0.299
0.971	0.68	0.75	0.435	0.928	0.841	0.137	0.148	0.295	0.403	0.526	0.036	0.642	0.932	0.97	0.302	0.592
0.65	0.052	0.812	0.441	0.832	0.031	0.179	0.255	0.122	0.896	0.436	0.589	0.791	0.714	0.349	0.107	0.132
0.661	0.48	0.415	0.461	0.458	0.859	0.364	0.63	0.723	0.547	0.925	0.612	0.922	0.405	0.506	0.417	0.172
0.125	0.216	0.573	0.168	0.93	0.179	0.444	0.868	0.392	0.449	0.916	0.395	0.492	0.48	0.334	0.81	0.406
0.36	0.168	0.037	0.462	0.254	0.528	0.225	0.406	0.55	0.553	0.27	0.404	0.252	0.69	0.06	0.163	0.042
0.037	0.22	0.21	0.27	0.282	0.806	0.604	0.843	0.211	0.44	0.325	0.629	0.435	0.822	0.16	0.499	0.754
0.446	0.143	0.617	0.524	0.592	0.54	0.884	0.528	0.359	0.897	0.746	0.082	0.583	0.897	0.704	0.542	0.965
0.652	0.941	0.955	0.644	0.581	0.466	0.326	0.74	0.193	0.031	0.844	0.104	0.957	0.889	0.488	0.631	0.93
0.14	0.612	0.002	0.965	0.0	0.447	0.659	0.125	0.864	0.027	0.136	0.413	0.406	0.641	0.634	0.032	0.32
0.811	0.835	0.176	0.475	0.713	0.54	0.784	0.454	0.153	0.649	0.786	0.416	0.451	0.379	0.106	0.21	0.081
0.373	0.105	0.501	0.495	0.544	0.19	0.419	0.325	0.08	0.044	0.91	0.088	0.002	0.304	0.535	0.582	0.101
0.526	0.937	0.391	0.849	0.983	0.568	0.321	0.105	0.166	0.561	0.118	0.038	0.866	0.837	0.513	0.73	0.359
0.595	0.529	0.323	0.53	0.397	0.945	0.425	0.744	0.917	0.04	0.728	0.883	0.265	0.007	0.429	0.246	0.531
0.968	0.092	0.965	0.793	0.094	0.076	0.148	0.412	0.191	0.477	0.23	0.817	0.018	0.833	0.918	0.417	0.727
0.511	0.646	0.436	0.081	0.761	0.726	0.716	0.515	0.948	0.184	0.534	0.691	0.319	0.87	0.495	0.914	0.011
0.548	0.416	0.684	0.689	0.571	0.923	0.686	0.307	0.206	0.159	0.725	0.046	0.833	0.611	0.481	0.364	0.072
0.556	0.446	0.449	0.332	0.059	0.105	0.111	0.409	0.75	0.22	0.278	0.546	0.832	0.079	0.82	0.789	0.938
0.698	0.395	0.57	0.433	0.258	0.341	0.197	0.747	0.518	0.458	0.333	0.148	0.54	0.656	0.601	0.143	0.832
0.051	0.174	0.31	0.929	0.076	0.58	0.002	0.526	0.571	0.976	0.754	0.463	0.609	0.835	0.687	0.309	0.038
0.325	0.426	0.791	0.317	0.666	0.261	0.031	0.259	0.392	0.408	0.413	0.706	0.757	0.18	0.905	0.017	0.505
0.825	0.844	0.45	0.828	0.605	0.503	0.217	0.609	0.385	0.239	0.995	0.017	0.672	0.691	0.157	0.069	0.54
0.23	0.858	0.045	0.348	0.882	0.357	0.544	0.499	0.004	0.656	0.517	0.728	0.261	0.617	0.853	0.593	0.901
0.176	0.926	0.892	0.866	0.234	0.081	0.714	0.023	0.027	0.204	0.689	0.688	0.55	0.345	0.836	0.659	0.69
0.897	0.04	0.166	0.254	0.953	0.836	0.518	0.001	0.291	0.657	0.726	0.127	0.9	0.121	0.053	0.379	0.079
0.26	0.271	0.138	0.915	0.788	0.391	0.34	0.4	0.676	0.746	0.081	0.508	0.305	0.641	0.107	0.327	0.419
0.189	0.168	0.732	0.964	0.599	0.366	0.138	0.628	0.909	0.265	0.612	0.578	0.116	0.454	0.957	0.461	0.678
0.69	0.454	0.17	0.654	0.557	0.591	0.325	0.086	0.741	0.479	0.636	0.796	0.691	0.642	0.544	0.465	0.401
0.505	0.637	0.728	0.534	0.245	0.324	0.003	0.874	0.619	0.176	0.973	0.406	0.984	0.146	0.961	0.892	0.059
0.633	0.877	0.942	0.843	0.933	0.134	0.959	0.754	0.225	0.635	0.269	0.265	0.612	0.949	0.968	0.229	0.138
0.872	0.726	0.649	0.934	0.834	0.856	0.843	0.809	0.037	0.442	0.87	0.665	0.777	0.235	0.55	0.115	0.149
0.305	0.655	0.51	0.197	0.157	0.654	0.438	0.646	0.138	0.892	0.38	0.528	0.461	0.261	0.857	0.371	0.13
0.207	0.879	0.168	0.358	0.383	0.943	0.951	0.814	0.401	0.103	0.68	0.196	0.898	0.916	0.102	0.153	0.554
0.136	0.385	0.564	0.834	0.125	0.623	0.525	0.906	0.837	0.76	0.176	0.673	0.116	0.094	0.675	0.828	0.799
0.26	0.205	0.638	0.753	0.555	0.906	0.474	0.578	0.481	0.985	0.168	0.149	0.686	0.096	0.945	0.567	0.798
0.274	0.035	0.382	0.251	0.308	0.04	0.117	0.867	0.488	0.82	0.246	0.825	0.062	0.938	0.781	0.656	0.586
0.693	0.51	0.088	0.576	0.382	0.785	0.869	0.541	0.711	0.441	0.185	0.499	0.207	0.092	0.941	0.555	0.091
0.564	0.938	0.973	0.282	0.672	0.968	0.463	0.159	0.908	0.916	0.046	0.207	0.841	0.243	0.988	0.944	0.218
0.649	0.747	0.351	0.788	0.268	0.78	0.607	0.883	0.49	0.384	0.047	0.639	0.409	0.408	0.182	0.547	0.899
0.841	0.042	0.691	0.572	0.741	0.316	0.67	0.176	0.956	0.527	0.659	0.554	0.382	0.981	0.504	0.903	0.251
0.327	0.067	0.955	0.095	0.356	0.229	0.618	0.585	0.093	0.132	0.811	0.381	0.341	0.242	0.49	0.525	0.561
0.767	0.317	0.651	0.402	0.837	0.024	0.481	0.226	0.554	0.318	0.654	0.718	0.753	0.041	0.913	0.011	0.808
0.427	0.096	0.822	0.347	0.483	0.151	0.746	0.096	0.946	0.622	0.206	0.356	0.789	0.65	0.57	0.818	0.959
0.587	0.581	0.516	0.876	0.695	0.552	0.721	0.262	0.292	0.77	0.498	0.986	0.898	0.143	0.451	0.009	0.613
0.425	0.92	0.918	0.001	0.278	0.514	0.231	0.193	0.028	0.406	0.429	0.818	0.206	0.252	0.61	0.627	0.888
0.951	0.798	0.335	0.388	0.709	0.162	0.323	0.087	0.056	0.852	0.299	0.045	0.481	0.723	0.943	0.582	0.395
0.944	0.823	0.18	0.935	0.379	0.628	0.924	0.982	0.681	0.823	0.168	0.393	0.23	0.408	0.297	0.093	0.396
0.33	0.232	0.156	0.147	0.491	0.829	0.416	0.652	0.979	0.398	0.474	0.401	0.342	0.4	0.183	0.291	0.231
0.761	0.829	0.321	0.743	0.382	0.258	0.791	0.119	0.132	0.141	0.363	0.245	0.035	0.427	0.965	0.579	0.417
0.765	0.247	0.698	0.5	0.379	0.258	0.661	0.287	0.389	0.048	0.778	0.62	0.112	0.166	0.167	0.996	0.194
0.388	0.697	0.017	0.756	0.556	0.533	0.41	0.9	0.13	0.507	0.154	0.046	0.883	0.982	0.585	0.542	0.2
0.686	0.328	0.941	0.603	0.267	0.479	0.112	0.457	0.925	0.809	0.122	0.28	0.555	0.627	0.412	0.735	0.298
0.574	0.358	0.163	0.233	0.862	0.739	0.463	0.235	0.344	0.977	0.256	0.711	0.414	0.272	0.497	0.97	0.889
0.935	0.146	0.515	0.966	0.253	0.075	0.409	0.8	0.22	0.11	0.203	0.508	0.354	0.019	0.566	0.185	0.57
0.269	0.941	0.055	0.818	0.601	0.015	0.006	0.756	0.817	0.749	0.585	0.253	0.692	0.027	0.996	0.919	0.577
0.75	0.747	0.186	0.114	0.31	0.385	0.679	0.426	0.958	0.206	0.74	0.324	0.54	0.872	0.032	0.335	0.404
0.679	0.05	0.822	0.104	0.561	0.255	0.065	0.658	0.012	0.278	0.945	0.725	0.821	0.308	0.774	0.046	0.864
0.346	0.92	0.901	0.261	0.485	0.06	0.109	0.85	0.744	0.34	0.34	0.303	0.285	0.209	0.105	0.204	0.025
0.439	0.797	0.027	0.752	0.668	0.615	0.314	0.864	0.83	0.011	0.278	0.768	0.012	0.539	0.693	0.771	0.581
0.655	0.219	0.043	0.924	0.037	0.227	0.848	0.787	0.475	0.797	0.779	0.958	0.23	0.79	0.179	0.035	0.05
0.828	0.262	0.102	0.686	0.536	0.736	0.386	0.846	0.654	0.851	0.422	0.018	0.472	0.896	0.795	0.482	0.585
0.121	0.284	0.124	0.136	0.951	0.097	0.401	0.578	0.14	0.952	0.884	0.454	0.209	0.953	0.356	0.867	0.11
0.551	0.355	0.125	0.557	0.415	0.387	0.487	0.882	0.696	0.772	0.096	0.599	0.987	0.234	0.916	0.056	0.278
0.903	0.978	0.726	0.332	0.337	0.282	0.677	0.197	0.559	0.475	0.745	0.036	0.861	0.842	0.756	0.05	0.303
0.153	0.91	0.039	0.424	0.698	0.1	0.049	0.673	0.145	0.492	0.665	0.449	0.942	0.199	0.687	0.461	0.615
0.224	0.371	0.316	0.707	0.152	0.919	0.846	0.059	0.268	0.616	0.742	0.81	0.868	0.882	0.437	0.792	0.53
0.496	0.064	0.966	0.04	0.426	0.523	0.178	0.467	0.044	0.346	0.755	0.619	0.957	0.094	0.458	0.733	0.329
0.5	0.824	0.786	0.393	0.405	0.248	0.28	0.753	0.825	0.011	0.652	0.223	0.167	0.035	0.782	0.197	0.663
0.366	0.176	0.955	0.642	0.261	0.49	0.903	0.076	0.256	0.052	0.466	0.207	0.825	0.881	0.236	0.738	0.027
0.528	0.031	0.175	0.082	0.721	0.724	0.46	0.928	0.423	0.036	0.934	0.67	0.399	0.026	0.016	0.241	0.807
0.663	0.709	0.759	0.644	0.703	0.216	0.842	0.098	0.051	0.473	0.534	0.997	0.966	0.377	0.643	0.561	0.713
0.846	0.01	0.64	0.765	0.638	0.61	0.433	0.22	0.992	0.508	0.456	0.889	0.786	0.335	0.193	0.429	0.852
0.373	0.423	0.948	0.518	0.355	0.679	0.771	0.232	0.753	0.714	0.41	0.318	0.681	0.069	0.368	0.572	0.551
0.113	0.056	0.37	0.237	0.945	0.001	0.43	0.851	0.607	0.52	0.191	0.175	0.946	0.191	0.991	0.418	0.275
0.805	0.906	0.268	0.731	0.931	0.143	0.099	0.826	0.908	0.33	0.84	0.249	0.811	0.936	0.207	0.41	0.961
0.303	0.937	0.556	0.582	0.456	0.218	0.565	0.531	0.94	0.697	0.664	0.41	0.428	0.37	0.401	0.961	0.721
0.131	0.158	0.355	0.093	0.988	0.396	0.918	0.607	0.765	0.575	0.822	0.169	0.62	0.419	0.521	0.599	0.856
0.778	0.035	0.922	0.318	0.832	0.712	0.414	0.129	0.822	0.771	0.686	0.643	0.79	0.742	0.22	0.262	0.032
0.9	0.346	0.229	0.111	0.95	0.578	0.549	0.306	0.482	0.61	0.987	0.31	0.191	0.047	0.47	0.857	0.449
0.103	0.275	0.681	0.585	0.104	0.12	0.907	0.145	0.603	0.63	0.523	0.478	0.322	0.692	0.044	0.235	0.946
0.879	0.889	0.741	0.966	0.49	0.253	0.754	0.428	0.72	0.456	0.825	0.444	0.16	0.851	0.324	0.728	0.102
0.388	0.207	0.294	0.118	0.807	0.797	0.669	0.99	0.308	0.113	0.608	0.353	0.201	0.853	0.373	0.336	0.735
0.678	0.098	0.094	0.793	0.318	0.586	0.355	0.601	0.925	0.215	0.023	0.956	0.216	0.253	0.422	0.713	0.218
0.995	0.002	0.45	0.84	0.623	0.179	0.28	0.073	0.562	0.524	0.78	0.348	0.445	0.692	0.848	0.479	0.467
0.334	0.125	0.652	0.054	0.718	0.281	0.119	0.282	0.941	0.079	0.635	0.395	0.442	0.635	0.144	0.131	0.962
0.688	0.951	0.284	0.242	0.043	0.378	0.075	0.521	0.526	0.931	0.47	0.327	0.976	0.118	0.537	0.149	0.79
0.365	0.279	0.33	0.491	0.911	0.189	0.9	0.665	0.188	0.906	0.18	0.324	0.951	0.973	0.627	0.44	0.321
0.653	0.843	0.963	0.008	0.187	0.641	0.103	0.204	0.652	0.762	0.027	0.003	0.805	0.204	0.428	0.784	0.896
0.072	0.604	0.66	0.471	0.557	0.773	0.976	0.605	0.935	0.385	0.845	0.823	0.446	0.073	0.865	0.245	0.559
0.712	0.515	0.086	0.354	0.793	0.178	0.742	0.757	0.917	0.4	0.113	0.891	0.797	0.781	0.699	0.098	0.542
0.827	0.282	0.056	0.396	0.238	0.651	0.012	0.328	0.323	0.949	0.321	0.046	0.685	0.684	0.409	0.066	0.891
0.357	0.746	0.448	0.545	0.944	0.656	0.686	0.113	0.202	0.587	0.029	0.86	0.854	0.99	0.193	0.463	0.26
0.096	0.044	0.249	0.078	0.696	0.308	0.476	0.769	0.479	0.795	0.771	0.544	0.642	0.942	0.677	0.474	0.209
0.69	0.198	0.064	0.99	0.848	0.409	0.526	0.156	0.145	0.488	0.364	0.174	0.078	0.943	0.654	0.249	0.563
0.463	0.569	0.475	0.101	0.54	0.289	0.611	0.869	0.963	0.438	0.776	0.698	0.334	0.552	0.385	0.358	0.001
