0.0,0.1318,0.13,0.4603,0.0848,0.0457,0.0494,0.0438,0.0351,GO0004660@GO0005965@GO0018347
0.0,0.0831,0.107,0.5635,0.0674,0.0461,0.0447,0.0497,0.053,GO0000030@GO0016021@GO0006506
0.0,0.0616,0.1105,0.4286,0.0476,0.0294,0.021,0.0737,0.0812,GO0004672@GO0005634@GO0005886@GO0005737@GO0006873@GO0000082@GO0015846@GO0008361
0.0,0.0716,0.0667,0.4762,0.0261,0.0177,0.0112,0.0114,0.0043,GO0015228@GO0005739@GO0005743@GO0015880
0.0,0.0817,0.0806,0.2937,0.0155,0.0177,0.0204,0.0126,0.0078,GO0003674@GO0005739@GO0008150
0.0,0.1433,0.1588,0.2778,0.0221,0.023,0.0165,0.0181,0.0208,GO0003674@GO0000329@GO0008150
0.0,0.1117,0.0725,0.4603,0.0175,0.0185,0.0243,0.0106,0.0596,GO0003677@GO0016563@GO0005634@GO0009743@GO0006355
0.0,0.0831,0.0587,0.4127,0.0445,0.0403,0.0484,0.0288,0.1045,GO0003674@GO0005575@GO0008150
0.0,0.1719,0.1646,0.5952,0.0557,0.0438,0.0685,0.0388,0.0348,GO0003689@GO0005663@GO0006298@GO0006272
0.0,0.0802,0.1323,0.3968,0.0902,0.027,0.0083,0.0364,0.0091,GO0004484@GO0005634@GO0006370@GO0045944
0.0,0.106,0.1323,0.6032,0.2355,0.0443,0.0367,0.0789,0.006,GO0003674@GO0005783@GO0005737@GO0008150
0.0,0.1648,0.1392,0.5714,0.1101,0.0469,0.1959,0.0408,0.0406,GO0017112@GO0030897@GO0000324@GO0005774@GO0042144@GO0000723
0.0,0.1447,0.145,0.4127,0.0236,0.0148,0.0111,0.0304,0.0386,GO0003674@GO0005634@GO0005737@GO0000723
0.0,0.3911,0.3395,0.6587,0.1765,0.1687,0.3188,0.1677,0.1944,GO0003674@GO0005768@GO0008150
0.0,0.0888,0.1128,0.754,0.1387,0.0877,0.0878,0.0686,0.03,GO0003674@GO0005886@GO0043332@GO0000747@GO0031385
0.0,0.0559,0.0598,0.6429,0.0714,0.033,0.0445,0.0416,0.022,GO0015095@GO0016020@GO0015693
0.0,0.1734,0.1254,0.8413,0.2161,0.1369,0.1937,0.146,0.1857,GO0000026@GO0005794@GO0000032@GO0006491@GO0006493
0.0,0.4928,0.6064,0.6905,0.4782,0.3172,0.2356,0.4947,0.1333,GO0003735@GO0005842@GO0006412
0.0,0.0817,0.0909,0.4127,0.0155,0.015,0.0113,0.0099,0.004,GO0003941@GO0005575@GO0009069
0.0,0.0602,0.0713,0.2778,0.0926,0.0213,0.0082,0.0276,0.0344,GO0003962@GO0005634@GO0005737@GO0006790
0.0,0.1619,0.1174,0.4841,0.0651,0.0264,0.0199,0.0242,0.0069,GO0005515@GO0005657@GO0006270@GO0000725@GO0006289@GO0006298@GO0006272@GO0006273@GO0000076
0.0,0.1232,0.0886,0.5714,0.1531,0.0943,0.0668,0.0599,0.1251,GO0008234@GO0003676@GO0030528@GO0005739@GO0005737@GO0046677
0.0,0.2092,0.1277,0.5238,0.1136,0.0745,0.1489,0.0638,0.1084,GO0003674@GO0005783@GO0030176@GO0006888
0.0,0.1648,0.1784,0.4286,0.0445,0.0255,0.0179,0.0258,0.0133,GO0005085@GO0005933@GO0031578@GO0007096@GO0042493@GO0016192
0.0,0.0501,0.0391,0.1111,0.0251,0.0197,0.012,0.0589,0.0431,GO0009013@GO0005737@GO0006540@GO0009450@GO0006979
0.0,0.0974,0.1289,0.2937,0.0136,0.0158,0.0114,0.0122,0.0102,GO0003713@GO0005634@GO0007532@GO0006357
0.0,0.0559,0.1427,0.6825,0.0935,0.0383,0.1328,0.0401,0.1241,GO0003924@GO0005886@GO0007265@GO0000411@GO0007124@GO0030437@GO0001302@GO0007190
0.0,0.0989,0.084,0.1984,0.0138,0.0448,0.0087,0.0103,0.0153,GO0015149@GO0005575@GO0008645
0.0,0.0287,0.069,0.254,0.012,0.009,0.0143,0.0093,0.0079,GO0003674@GO0005575@GO0008150
0.0,0.0501,0.0184,0.5714,0.3803,0.1715,0.615,0.4078,0.3955,GO0046933@GO0005754@GO0005739@GO0005625@GO0015986@GO0001321
0.0,0.1848,0.3176,0.6587,0.1735,0.1369,0.0864,0.1606,0.0712,GO0016251@GO0000124@GO0046695@GO0005669@GO0016573@GO0006367@GO0000114
0.0,0.0888,0.0794,0.4762,0.0103,0.0114,0.0169,0.0072,0.0044,GO0005274@GO0016020@GO0015720
0.0,0.212,0.2704,0.7698,0.486,0.1896,0.2487,0.1199,0.0769,GO0005515@GO0005783@GO0016021@GO0006020@GO0006348@GO0045047
0.0,0.1719,0.1577,0.5714,0.1168,0.1004,0.1736,0.097,0.0706,GO0015250@GO0005789@GO0005886@GO0006833
0.0,0.1762,0.183,0.5159,0.0959,0.0347,0.0253,0.0357,0.0107,GO0003700@GO0003704@GO0005634@GO0006807@GO0000122@GO0006808
0.0,0.1819,0.0852,0.3413,0.0336,0.0427,0.0816,0.029,0.0377,GO0003870@GO0005739@GO0005759@GO0006783@GO0045449
0.0,0.1977,0.1392,0.4603,0.056,0.0555,0.0776,0.0436,0.0562,GO0046624@GO0000329@GO0006665
0.0,0.0415,0.0898,0.4444,0.0385,0.0256,0.0194,0.0452,0.051,GO0017057@GO0005634@GO0005737@GO0008033@GO0006409
0.0,0.245,0.275,0.4286,0.1025,0.0569,0.0712,0.1476,0.1166,GO0051082@GO0005788@GO0006986@GO0015031
0.0,0.1117,0.1369,0.3492,0.0224,0.0197,0.0194,0.0217,0.0151,GO0003674@GO0005739@GO0000183@GO0048017@GO0007047
0.0,0.0458,0.0173,0.746,0.2899,0.1233,0.2034,0.2791,0.2405,GO0046933@GO0005754@GO0005739@GO0042645@GO0015986
0.0,0.3338,0.1082,0.5397,0.0279,0.0319,0.0603,0.0198,0.0966,GO0005342@GO0005739@GO0006839
0.0,0.0315,0.0322,0.6508,0.103,0.0999,0.108,0.3061,0.1917,GO0003674@GO0005739@GO0005933@GO0008150
0.0,0.0917,0.0875,0.4603,0.0317,0.0219,0.0386,0.0205,0.0218,GO0003674@GO0005778@GO0007031@GO0006625
0.0,0.0845,0.1243,0.5079,0.0348,0.0242,0.0454,0.0252,0.0256,GO0005486@GO0005774@GO0006906@GO0006896
0.0,0.1275,0.1335,0.4841,0.0939,0.062,0.0536,0.0505,0.0293,GO0003674@GO0005634@GO0005737@GO0007039@GO0043161@GO0045721@GO0006808
0.0,0.3123,0.504,0.6508,0.4028,0.1865,0.1163,0.2214,0.0801,GO0004122@GO0005739@GO0005737@GO0019344@GO0042493
0.0,0.2092,0.2325,0.5635,0.1811,0.0868,0.0698,0.1003,0.0498,GO0003729@GO0000243@GO0005846@GO0000184@GO0000398@GO0000723
0.0,0.1691,0.1461,0.6905,0.0382,0.015,0.033,0.0147,0.0811,GO0008565@GO0005742@GO0005739@GO0005741@GO0031307@GO0030150
0.0,0.1304,0.1404,0.5,0.0453,0.025,0.0265,0.0203,0.0157,GO0003729@GO0031202@GO0005682@GO0005685@GO0046540@GO0000243@GO0000398
0.0,0.3152,0.1369,0.4206,0.3256,0.1638,0.4072,0.1726,0.2957,GO0004356@GO0005737@GO0006542
0.0,0.1576,0.2474,0.4603,0.0688,0.0399,0.0329,0.0364,0.0226,GO0000175@GO0000176@GO0000177@GO0006402@GO0006365
0.0,0.0903,0.0829,0.6111,0.1308,0.0441,0.0559,0.0386,0.0191,GO0004175@GO0019774@GO0006511
0.0,0.1848,0.2083,0.4524,0.1015,0.0678,0.1066,0.0553,0.0588,GO0005200@GO0005545@GO0000144@GO0005628@GO0005619@GO0001400@GO0000747@GO0007120@GO0000902@GO0007047@GO0000910
0.0,0.2264,0.3613,0.6746,0.5085,0.4712,0.4895,0.3987,0.3408,GO0004475@GO0005737@GO0009298@GO0000032@GO0006486
0.0,0.063,0.0817,0.4048,0.033,0.0233,0.0279,0.0208,0.0162,GO0008143@GO0005737@GO0016071
0.0,0.0989,0.1289,0.4921,0.0276,0.019,0.0485,0.0194,0.0256,GO0000213@GO0000214@GO0005739@GO0005637@GO0005741@GO0006388
0.0,0.1619,0.1738,0.746,0.2296,0.1116,0.1184,0.101,0.0936,GO0045015@GO0030176@GO0006888@GO0006621
0.0,0.1547,0.1761,0.5635,0.0915,0.0571,0.0822,0.0582,0.0763,GO0005515@GO0000814@GO0043162@GO0000433@GO0000723@GO0006623
0.0,0.4756,0.4776,0.6429,0.5696,0.4572,0.3339,0.353,0.1534,GO0003735@GO0005842@GO0006412
0.0,0.096,0.0932,0.3333,0.0156,0.0174,0.016,0.0086,0.0182,GO0005095@GO0005737@GO0007025@GO0007329
0.0,0.0831,0.0967,0.2698,0.009,0.0137,0.0072,0.1377,0.0033,GO0005200@GO0000144@GO0005628@GO0005619@GO0030476@GO0000753
0.0,0.1361,0.069,0.3413,0.0365,0.0323,0.0374,0.0169,0.0182,GO0003674@GO0005737@GO0008150
0.0,0.3109,0.7917,0.6111,0.586,0.697,0.82,0.5805,0.5964,GO0003674@GO0005737@GO0006464@GO0042254@GO0001403@GO0007124
0.0,0.1576,0.2693,0.3968,0.0466,0.0352,0.0252,0.0325,0.0196,GO0008047@GO0005680@GO0008054@GO0000022@GO0000070@GO0007091@GO0007092
0.0,0.0458,0.0414,0.5317,0.1326,0.0474,0.0949,0.1182,0.0287,GO0016653@GO0005739@GO0005743@GO0006784
0.0,0.1261,0.1277,0.2143,0.0389,0.0241,0.061,0.0177,0.0084,GO0030234@GO0005680@GO0005739@GO0008054@GO0031145@GO0000022@GO0000070@GO0007091
0.0,0.043,0.0184,0.3651,0.0204,0.0144,0.0156,0.0084,0.0188,GO0005352@GO0005624@GO0000017
0.0,0.2278,0.5938,0.5556,0.6702,0.4964,0.4743,0.4648,0.6691,GO0003735@GO0005842@GO0006412
0.0,0.1103,0.1266,0.6508,0.0936,0.0653,0.0878,0.0577,0.0481,GO0003934@GO0005634@GO0005737@GO0009396
0.0,0.2178,0.2025,0.4286,0.0553,0.0325,0.0341,0.036,0.053,GO0005515@GO0005940@GO0005935@GO0000131@GO0006031@GO0000917@GO0008105
0.0,0.1074,0.0794,0.3889,0.0394,0.0234,0.0686,0.0769,0.1361,GO0003674@GO0005737@GO0007030@GO0007094
0.0,0.0759,0.1254,0.8889,0.2411,0.1385,0.2156,0.1182,0.0653,GO0004748@GO0005971@GO0005634@GO0005737@GO0006260@GO0000084
0.0,0.1332,0.1162,0.3571,0.0239,0.0152,0.0134,0.0164,0.0141,GO0000293@GO0005886@GO0015677@GO0006826
0.0,0.0602,0.0495,0.5952,0.0748,0.0359,0.0498,0.0537,0.0385,GO0016806@GO0000329@GO0016485
0.0,0.0903,0.0978,0.2857,0.0227,0.0251,0.0263,0.0165,0.0097,GO0004693@GO0032806@GO0006468@GO0032786
0.0,0.1834,0.2255,0.5794,0.0911,0.0595,0.089,0.0519,0.0695,GO0000182@GO0030869@GO0005730@GO0000183@GO0007000@GO0007096
0.0,0.0702,0.0656,0.5159,0.0562,0.0426,0.0389,0.0317,0.0115,GO0003674@GO0005739@GO0006412
0.0,0.212,0.1841,0.619,0.1358,0.1408,0.2747,0.135,0.0765,GO0003729@GO0031202@GO0000243@GO0000370
0.0,0.086,0.0679,0.4603,0.0189,0.0185,0.0525,0.0237,0.0154,GO0004364@GO0005739@GO0006749
0.0,0.1103,0.1059,0.4365,0.041,0.0279,0.0712,0.0313,0.0334,GO0008017@GO0005869@GO0005816@GO0000132
0.0,0.0716,0.0483,0.3492,0.0048,0.0048,0.0044,0.0531,0.005,GO0005198@GO0005816@GO0030476
0.0,0.086,0.0644,0.1984,0.0249,0.0155,0.0116,0.0269,0.01,GO0008094@GO0046982@GO0033062@GO0005634@GO0000707@GO0045002@GO0030491
0.0,0.2335,0.2463,0.619,0.2764,0.0863,0.0631,0.0988,0.0571,GO0004164@GO0005737@GO0017183
0.0,0.3123,0.1715,0.5159,0.0456,0.0318,0.0548,0.0227,0.1047,GO0003700@GO0005634@GO0000747@GO0001403@GO0007124@GO0007329
0.0,0.1304,0.2014,0.5476,0.2361,0.1645,0.19,0.1423,0.1102,GO0005515@GO0030479@GO0030042@GO0007015@GO0051014
0.0,0.1562,0.1404,0.5238,0.0459,0.0347,0.0607,0.0326,0.0308,GO0015079@GO0045121@GO0000723@GO0030007
0.0,0.1261,0.1427,0.5317,0.0819,0.0492,0.0762,0.0366,0.0425,GO0000170@GO0005783@GO0030148
0.0,0.2135,0.2405,0.5,0.0954,0.0449,0.0425,0.0302,0.0327,GO0005371@GO0005739@GO0005743@GO0006843
0.0,0.1404,0.2819,0.5159,0.0769,0.0349,0.0211,0.041,0.0269,GO0017056@GO0005643@GO0000059@GO0000723@GO0006913
0.0,0.149,0.1956,0.5635,0.1193,0.0448,0.0374,0.0489,0.0162,GO0031202@GO0046540@GO0005739@GO0000398
0.0,0.2135,0.3003,0.6429,0.3007,0.1166,0.1647,0.1324,0.0621,GO0051082@GO0005832@GO0005856@GO0005737@GO0006457@GO0007010
0.0,0.0774,0.061,0.2063,0.0331,0.0717,0.0165,0.0194,0.0049,GO0003735@GO0005762@GO0005739@GO0006412
0.0,0.1203,0.0932,0.5159,0.0304,0.0289,0.0662,0.0227,0.1038,GO0004792@GO0005737@GO0008150
0.0,0.1146,0.1162,0.2063,0.0239,0.0059,0.0134,0.0027,0.0072,GO0004407@GO0030528@GO0000508@GO0005634@GO0016575@GO0006644@GO0000723@GO0006357
0.0,0.1175,0.0921,0.4762,0.019,0.0163,0.0252,0.0133,0.0126,GO0000386@GO0031202@GO0005681@GO0046540@GO0000350@GO0000398
0.0,0.0817,0.1001,0.3016,0.0311,0.0264,0.0867,0.0126,0.0029,GO0003674@GO0016021@GO0008150
0.0,0.0759,0.0967,0.4365,0.0484,0.0184,0.0161,0.0253,0.0171,GO0004709@GO0032093@GO0005737@GO0006468@GO0001402@GO0000750@GO0007232@GO0000161@GO0001403@GO0007124@GO0000186
0.0,0.1418,0.122,0.4762,0.0489,0.0281,0.0395,0.0208,0.0226,GO0042393@GO0005634@GO0000785@GO0006334@GO0000723@GO0006623
0.0,0.0645,0.0437,0.5952,0.0999,0.057,0.1317,0.0756,0.152,GO0046933@GO0000276@GO0005739@GO0015986
0.0,0.0888,0.0759,0.3571,0.0164,0.0164,0.02,0.0061,0.0054,GO0015489@GO0015606@GO0015204@GO0005886@GO0015840@GO0015847@GO0015848
0.0,0.1074,0.1945,0.5635,0.1143,0.0769,0.0484,0.1808,0.1853,GO0003674@GO0030134@GO0006888
0.0,0.0158,0.0322,0.5476,0.1295,0.0648,0.0717,0.0684,0.0454,GO0030508@GO0004602@GO0004364@GO0005634@GO0005737@GO0006979@GO0030503
0.0,0.3625,0.3222,0.7143,0.3765,0.1174,0.0611,0.0886,0.0058,GO0004478@GO0005575@GO0006555
0.0,0.1705,0.1577,0.5238,0.0691,0.0668,0.137,0.0451,0.1934,GO0008605@GO0005956@GO0006468@GO0030468@GO0006873@GO0000082@GO0000086@GO0006974@GO0000501@GO0006356@GO0006359
0.0,0.0115,0.0115,0.5556,0.0997,0.0389,0.0314,0.1504,0.1549,GO0030060@GO0005739@GO0005759@GO0006099@GO0006108
0.0,0.4441,0.3786,0.754,0.2403,0.1822,0.2037,0.0974,0.0771,GO0003743@GO0005852@GO0043614@GO0005737@GO0006413
0.0,0.0903,0.1162,0.5079,0.0474,0.0288,0.0294,0.0251,0.0164,GO0003723@GO0046982@GO0005849@GO0006379@GO0006378
0.0,0.1046,0.0713,0.4762,0.0468,0.0425,0.0594,0.0329,0.0332,GO0004722@GO0005737@GO0000082
0.0,0.096,0.0472,0.7302,0.137,0.0489,0.0627,0.0441,0.0227,GO0003674@GO0005634@GO0005737@GO0000183@GO0006348@GO0009826@GO0030447@GO0006357
0.0,0.1447,0.107,0.5317,0.0934,0.0332,0.0274,0.0466,0.0102,GO0003674@GO0005783@GO0005794@GO0016021@GO0016125@GO0006665@GO0000723@GO0015918
0.0,0.4885,0.4707,0.5635,0.2153,0.2423,0.3067,0.1466,0.1721,GO0003735@GO0005843@GO0006412@GO0000028@GO0000723
0.0,0.3209,0.1968,0.6508,0.1557,0.1256,0.1894,0.1041,0.1739,GO0004169@GO0005789@GO0006493
0.0,0.0931,0.1116,0.3254,0.053,0.0357,0.0185,0.0346,0.0106,GO0004596@GO0031417@GO0006474@GO0000723
0.0,0.0501,0.0345,0.5794,0.0539,0.0703,0.0489,0.0821,0.0356,GO0016887@GO0051082@GO0005829@GO0006457@GO0006950@GO0006616
0.0,0.0831,0.0587,0.2778,0.0299,0.02,0.0165,0.0094,0.004,GO0003978@GO0004034@GO0005625@GO0019388
0.0,0.2049,0.1807,0.4762,0.0377,0.0197,0.0145,0.0274,0.0181,GO0003777@GO0005816@GO0005874@GO0000742@GO0007064@GO0007067@GO0007126
0.0,0.1748,0.3947,0.6111,0.2172,0.1429,0.1435,0.1513,0.0786,GO0003735@GO0005842@GO0006412
0.0,0.2034,0.2221,0.5,0.1683,0.048,0.0463,0.0344,0.0076,GO0004849@GO0005634@GO0005737@GO0008655@GO0042254
0.0,0.0917,0.1047,0.3571,0.0288,0.0172,0.0182,0.0199,0.05,GO0003674@GO0005737@GO0009651@GO0045944
0.0,0.0788,0.0863,0.3254,0.0301,0.0202,0.0677,0.0247,0.0065,GO0003674@GO0005739@GO0008150
0.0,0.0372,0.0127,0.754,0.0609,0.0521,0.0797,0.0556,0.0447,GO0004802@GO0005634@GO0005737@GO0006098
0.0,0.4928,0.5247,0.6032,0.3272,0.1101,0.4102,0.1298,0.2369,GO0003735@GO0005842@GO0006412
0.0,0.096,0.0978,0.4127,0.0307,0.021,0.0674,0.0202,0.0246,GO0008194@GO0000506@GO0005783@GO0006506
0.0,0.192,0.1772,0.4206,0.0733,0.0308,0.1327,0.0393,0.0275,GO0030528@GO0005678@GO0005634@GO0000775@GO0006334@GO0030466
0.0,0.0946,0.0852,0.4762,0.0203,0.0166,0.0185,0.0124,0.0116,GO0004197@GO0005575@GO0016485
0.0,0.1332,0.1726,0.4444,0.0681,0.0493,0.0516,0.0552,0.0434,GO0004749@GO0005737@GO0000162@GO0000105@GO0006189@GO0006207@GO0006166
0.0,0.1261,0.1876,0.4683,0.1324,0.0849,0.095,0.1829,0.1855,GO0004109@GO0005743@GO0006783
0.0,0.0358,0.0138,0.627,0.041,0.033,0.0812,0.0396,0.1347,GO0045153@GO0005750@GO0005739@GO0005743@GO0005746@GO0006122@GO0006119
0.0,0.1748,0.1151,0.4127,0.0203,0.0175,0.0586,0.0188,0.0353,GO0005515@GO0000778@GO0007059
0.0,0.053,0.0575,0.254,0.0219,0.0193,0.021,0.0254,0.0245,GO0003700@GO0005634@GO0000083
0.0,0.3209,0.5178,0.619,0.3546,0.2631,0.2651,0.3901,0.1626,GO0003735@GO0005842@GO0006412@GO0042493
0.0,0.1934,0.1761,0.4683,0.0626,0.0638,0.073,0.0671,0.0675,GO0003724@GO0005737@GO0006417
0.0,0.1433,0.1277,0.5794,0.0899,0.0363,0.0326,0.0196,0.0055,GO0004376@GO0005783@GO0006490
0.0,0.4971,0.9758,0.619,0.3206,0.1735,0.122,0.2247,0.1141,GO0003674@GO0031428@GO0006365@GO0030490@GO0000154@GO0042254
0.0,0.0372,0.0656,0.7063,0.0547,0.0545,0.0685,0.0626,0.042,GO0008379@GO0051920@GO0005737@GO0006979@GO0030503
0.0,0.0831,0.1024,0.4921,0.0783,0.0381,0.0314,0.054,0.0208,GO0017140@GO0005739@GO0009105
0.0,0.1547,0.1105,0.5476,0.0425,0.0284,0.0415,0.0196,0.0236,GO0003677@GO0016563@GO0005634@GO0006631@GO0007031@GO0045941
0.0,0.1003,0.0875,0.4762,0.0467,0.0251,0.0289,0.0154,0.0055,GO0016301@GO0005933@GO0043332@GO0000131@GO0005737@GO0000903@GO0007047
0.0,0.0487,0.0806,0.5714,0.0876,0.0414,0.0971,0.0875,0.1127,GO0003674@GO0005737@GO0009306
0.0,0.0903,0.1208,0.4921,0.1186,0.0845,0.141,0.0732,0.0254,GO0003735@GO0005763@GO0005739@GO0006412
0.0,0.0559,0.0736,0.5079,0.076,0.0452,0.0768,0.07,0.0696,GO0043334@GO0005739@GO0005759@GO0009060@GO0006744
0.0,0.0645,0.0598,0.4048,0.0489,0.0213,0.0335,0.0105,0.0295,GO0008599@GO0005634@GO0005737@GO0005977@GO0043161@GO0000723@GO0030437
0.0,0.0989,0.0886,0.2937,0.013,0.0127,0.0155,0.0071,0.011,GO0005215@GO0016020@GO0006810
0.0,0.1246,0.1001,0.4444,0.0181,0.0125,0.0135,0.021,0.0105,GO0004842@GO0005737@GO0000209@GO0006513
0.0,0.0487,0.061,0.3651,0.0438,0.0364,0.0587,0.0359,0.1163,GO0031202@GO0005681@GO0000398
0.0,0.149,0.252,0.5079,0.0557,0.0331,0.0282,0.0355,0.0221,GO0003689@GO0005663@GO0006298@GO0006272@GO0007062
0.0,0.0301,0.0587,0.4603,0.0225,0.0256,0.0366,0.0212,0.1017,GO0003735@GO0005763@GO0005739@GO0009060@GO0006412
0.0,0.1705,0.1577,0.5159,0.0383,0.0371,0.0505,0.0237,0.0297,GO0003674@GO0005634@GO0006281@GO0006366@GO0000723
0.0,0.1547,0.0886,0.6508,0.0552,0.0425,0.0442,0.0194,0.0313,GO0004402@GO0005671@GO0016573
0.0,0.0845,0.084,0.754,0.0571,0.1827,0.0994,0.1891,0.1569,GO0004022@GO0005634@GO0005737@GO0043458@GO0006116
0.0,0.0645,0.0759,0.4683,0.0262,0.0187,0.021,0.0219,0.0133,GO0016462@GO0005777@GO0008150
0.0,0.0344,0.0506,0.6587,0.0607,0.0359,0.0576,0.0543,0.0766,GO0005485@GO0005774@GO0006906
0.0,0.0387,0.0725,0.3571,0.0284,0.1341,0.0164,0.0209,0.0295,GO0003674@GO0005886@GO0000747
0.0,0.0974,0.0921,0.4444,0.0341,0.0209,0.0168,0.0127,0.0052,GO0015191@GO0016020@GO0006865
0.0,0.0788,0.069,0.6905,0.0353,0.0268,0.0413,0.0291,0.0309,GO0004177@GO0005802@GO0007323
0.0,0.0802,0.084,0.3968,0.047,0.0271,0.0207,0.0227,0.044,GO0008565@GO0032266@GO0030904@GO0005768@GO0042147
0.0,0.0903,0.0656,0.619,0.2706,0.1499,0.2812,0.2033,0.1708,GO0005199@GO0009277@GO0007047
0.0,0.265,0.1887,0.6905,0.21,0.2185,0.451,0.1727,0.2701,GO0003872@GO0005945@GO0005739@GO0005737@GO0006096
0.0,0.1734,0.122,0.627,0.1113,0.0579,0.0587,0.0415,0.0246,GO0004672@GO0005935@GO0007120@GO0000921@GO0006468@GO0000135@GO0007117
0.0,0.0745,0.0829,0.4921,0.0329,0.0339,0.0337,0.0221,0.018,GO0043166@GO0035064@GO0032777@GO0035267@GO0005634@GO0016573@GO0006281
0.0,0.2206,0.1841,0.4683,0.0699,0.0472,0.0475,0.0729,0.0473,GO0003674@GO0000228@GO0006265@GO0007064@GO0000076
0.0,0.0831,0.1208,0.4762,0.0695,0.0431,0.0448,0.1308,0.1288,GO0004843@GO0005737@GO0016579
0.0,0.1218,0.122,0.5317,0.0719,0.0626,0.0767,0.0627,0.0412,GO0042162@GO0000783@GO0016233
0.0,0.1175,0.1554,0.4603,0.0411,0.0333,0.0553,0.0169,0.0116,GO0004725@GO0008138@GO0005737@GO0005977@GO0042254@GO0007126@GO0030437
0.0,0.1533,0.1646,0.3651,0.0551,0.0305,0.0162,0.0402,0.0234,GO0015095@GO0005739@GO0005743@GO0000373@GO0045016
0.0,0.1074,0.0702,0.4683,0.0189,0.0168,0.0318,0.0152,0.0433,GO0003720@GO0003697@GO0003723@GO0005697@GO0005634@GO0005730@GO0007004
0.0,0.1246,0.0967,0.5476,0.1028,0.0684,0.14,0.0925,0.0955,GO0003682@GO0000790@GO0006338@GO0045944@GO0006359
0.0,0.2049,0.1208,0.3095,0.1237,0.0565,0.0632,0.0471,0.0272,GO0004012@GO0015662@GO0030137@GO0005768@GO0005794@GO0000139@GO0007033@GO0006897@GO0006890
0.0,0.0731,0.0829,0.5238,0.0252,0.0273,0.0431,0.0217,0.0296,GO0005486@GO0005789@GO0006906@GO0006890
0.0,0.106,0.1415,0.4048,0.0781,0.0373,0.0144,0.0281,0.0027,GO0016563@GO0005634@GO0005737@GO0000114
0.0,0.1905,0.1703,0.4524,0.0814,0.0641,0.0606,0.0799,0.0628,GO0008094@GO0016251@GO0016514@GO0006302@GO0006338
0.0,0.1218,0.1818,0.4286,0.061,0.0395,0.0568,0.0373,0.0527,GO0003702@GO0005634@GO0005829@GO0000122
0.0,0.1375,0.1047,0.4524,0.0366,0.0159,0.0233,0.0108,0.009,GO0003704@GO0005634@GO0008654@GO0045944
0.0,0.0487,0.0656,0.7143,0.1092,0.0479,0.0389,0.0555,0.0181,GO0003674@GO0005739@GO0005743@GO0006457@GO0001302@GO0045861
1.0,0.1662,0.1634,0.4921,0.04,0.0193,0.0282,0.0114,0.1611,GO0003677@GO0003704@GO0005634@GO0006882@GO0006357
0.0,0.1533,0.1738,0.5714,0.0457,0.0326,0.0615,0.0244,0.0243,GO0003677@GO0003704@GO0005634@GO0006368@GO0007124@GO0000117@GO0045787
